Ano,Mês/Ano,Estado,Bacia,Campo,Poço,Ambiente,Instalação,Produção de Óleo (m³),Produção de Condensado (m³),Produção de Gás Associado (Mm³),Produção de Gás Não Associado (Mm³),Produção de Água (m³),Injeção de Gás (Mm³),Injeção de Água para Recuperação Secundária (m³),Injeção de Água para Descarte (m³),Injeção de Gás Carbônico (Mm³),Injeção de Nitrogênio (Mm³),Injeção de Vapor de Água (t),Injeção de Polímeros (m³),Injeção de Outros Fluidos (m³)
1989,07/1989,Alagoas,Alagoas,COQUEIRO SECO,7-CS-16-AL,Terra,Não Informado,"72,7",0,"26,6637",0,"12,4",,,,,,,,
1989,07/1989,Alagoas,Alagoas,FAZENDA PAU BRASIL,1-FPB-3-AL,Terra,Não Informado,435,0,124,0,0,,,,,,,,
1989,07/1989,Alagoas,Alagoas,FURADO,1-FTD-1-AL,Terra,Não Informado,"27,7",0,"1,6903",0,"43,1",,,,,,,,
1989,07/1989,Alagoas,Alagoas,FURADO,3-FTD-3-AL,Terra,Não Informado,"41,3",0,"2,6048",0,"14,8",,,,,,,,
1989,07/1989,Alagoas,Alagoas,FURADO,3-FTD-6-AL,Terra,Não Informado,"156,3",0,"212,7484",0,"59,5",,,,,,,,
1989,07/1989,Alagoas,Alagoas,FURADO,3-FTD-7-AL,Terra,Não Informado,"427,4",0,"120,0909",0,"25,3",,,,,,,,
1989,07/1989,Alagoas,Alagoas,FURADO,3-FTD-8-AL,Terra,Não Informado,0,0,170,0,0,,,,,,,,
1989,07/1989,Alagoas,Alagoas,FURADO,3-FTD-9-AL,Terra,Não Informado,"138,4",0,"21,5478",0,0,,,,,,,,
1989,07/1989,Alagoas,Alagoas,FURADO,3-FU-4-AL,Terra,Não Informado,"211,2",0,"290,8871",0,0,,,,,,,,
1989,07/1989,Alagoas,Alagoas,FURADO,3-FU-5-AL,Terra,Não Informado,"45,2",0,"17,4939",0,"10,8",,,,,,,,
1989,07/1989,Alagoas,Alagoas,FURADO,7-FU-100-AL,Terra,Não Informado,"196,1",0,"56,3567",0,"84,1",,,,,,,,
1989,07/1989,Alagoas,Alagoas,FURADO,7-FU-103-AL,Terra,Não Informado,"100,6",0,"30,4988",0,0,,,,,,,,
1989,07/1989,Alagoas,Alagoas,FURADO,7-FU-104-AL,Terra,Não Informado,"212,8",0,"142,0472",0,"119,3",,,,,,,,
1989,07/1989,Alagoas,Alagoas,FURADO,7-FU-108-AL,Terra,Não Informado,"144,7",0,"21,3005",0,0,,,,,,,,
1989,07/1989,Alagoas,Alagoas,FURADO,7-FU-113D-AL,Terra,Não Informado,"438,3",0,"68,3129",0,"292,5",,,,,,,,
1989,07/1989,Alagoas,Alagoas,FURADO,7-FU-115-AL,Terra,Não Informado,"249,3",0,"105,3397",0,0,,,,,,,,
1989,07/1989,Alagoas,Alagoas,FURADO,7-FU-118-AL,Terra,Não Informado,"427,6",0,"175,5678",0,"183,7",,,,,,,,
1989,07/1989,Alagoas,Alagoas,FURADO,7-FU-11D-AL,Terra,Não Informado,"307,7",0,"33,5586",0,"3,1",,,,,,,,
1989,07/1989,Alagoas,Alagoas,FURADO,7-FU-122-AL,Terra,Não Informado,"752,5",0,"58,8333",0,"447,1",,,,,,,,
1989,07/1989,Alagoas,Alagoas,FURADO,7-FU-123-AL,Terra,Não Informado,"609,6",0,"400,7102",0,"15,1",,,,,,,,
1989,07/1989,Alagoas,Alagoas,FURADO,7-FU-125-AL,Terra,Não Informado,"37,3",0,"2,9576",0,0,,,,,,,,
1989,07/1989,Alagoas,Alagoas,FURADO,7-FU-13-AL,Terra,Não Informado,"184,1",0,"77,5716",0,0,,,,,,,,
1989,07/1989,Alagoas,Alagoas,FURADO,7-FU-15-AL,Terra,Não Informado,"61,9",0,"38,6768",0,0,,,,,,,,
1989,07/1989,Alagoas,Alagoas,FURADO,7-FU-17-AL,Terra,Não Informado,"200,3",0,"798,1401",0,"9,3",,,,,,,,
1989,07/1989,Alagoas,Alagoas,FURADO,7-FU-24-AL,Terra,Não Informado,"181,7",0,"56,4235",0,11,,,,,,,,
1989,07/1989,Alagoas,Alagoas,FURADO,7-FU-27-AL,Terra,Não Informado,45,0,"7,0412",0,"226,4",,,,,,,,
1989,07/1989,Alagoas,Alagoas,FURADO,7-FU-29-AL,Terra,Não Informado,"245,4",0,"173,1496",0,0,,,,,,,,
1989,07/1989,Alagoas,Alagoas,FURADO,7-FU-34-AL,Terra,Não Informado,"244,1",0,"15,2103",0,"27,7",,,,,,,,
1989,07/1989,Alagoas,Alagoas,FURADO,7-FU-35-AL,Terra,Não Informado,"59,4",0,"9,2951",0,0,,,,,,,,
1989,07/1989,Alagoas,Alagoas,FURADO,7-FU-43-AL,Terra,Não Informado,"236,8",0,"32,5476",0,"66,7",,,,,,,,
1989,07/1989,Alagoas,Alagoas,FURADO,7-FU-45-AL,Terra,Não Informado,"7,7",0,"4,1176",0,"9,4",,,,,,,,
1989,07/1989,Alagoas,Alagoas,FURADO,7-FU-46-AL,Terra,Não Informado,"94,3",0,"5,9151",0,"63,2",,,,,,,,
1989,07/1989,Alagoas,Alagoas,FURADO,7-FU-48-AL,Terra,Não Informado,"86,9",0,"10,8162",0,0,,,,,,,,
1989,07/1989,Alagoas,Alagoas,FURADO,7-FU-49-AL,Terra,Não Informado,"44,8",0,"3,797",0,0,,,,,,,,
1989,07/1989,Alagoas,Alagoas,FURADO,7-FU-50-AL,Terra,Não Informado,"159,7",0,"75,42",0,0,,,,,,,,
1989,07/1989,Alagoas,Alagoas,FURADO,7-FU-51-AL,Terra,Não Informado,"156,9",0,"49,0109",0,0,,,,,,,,
1989,07/1989,Alagoas,Alagoas,FURADO,7-FU-54-AL,Terra,Não Informado,"350,4",0,"262,2923",0,"33,7",,,,,,,,
1989,07/1989,Alagoas,Alagoas,FURADO,7-FU-58-AL,Terra,Não Informado,"83,5",0,"64,4003",0,0,,,,,,,,
1989,07/1989,Alagoas,Alagoas,FURADO,7-FU-61D-AL,Terra,Não Informado,0,0,0,697,0,,,,,,,,
1989,07/1989,Alagoas,Alagoas,FURADO,7-FU-68-AL,Terra,Não Informado,"167,6",0,"165,5548",0,"670,4",,,,,,,,
1989,07/1989,Alagoas,Alagoas,FURADO,7-FU-70-AL,Terra,Não Informado,"32,9",0,"3,5622",0,"32,9",,,,,,,,
1989,07/1989,Alagoas,Alagoas,FURADO,7-FU-72-AL,Terra,Não Informado,"370,7",0,"31,2914",0,"193,5",,,,,,,,
1989,07/1989,Alagoas,Alagoas,FURADO,7-FU-73-AL,Terra,Não Informado,0,0,0,619,0,,,,,,,,
1989,07/1989,Alagoas,Alagoas,FURADO,7-FU-74-AL,Terra,Não Informado,"216,4",0,"510,7256",0,0,,,,,,,,
1989,07/1989,Alagoas,Alagoas,FURADO,7-FU-77-AL,Terra,Não Informado,"90,1",0,"14,0133",0,"134,9",,,,,,,,
1989,07/1989,Alagoas,Alagoas,FURADO,7-FU-79D-AL,Terra,Não Informado,"35,5",0,"16,4775",0,142,,,,,,,,
1989,07/1989,Alagoas,Alagoas,FURADO,7-FU-80-AL,Terra,Não Informado,"37,9",0,"5,9154",0,0,,,,,,,,
1989,07/1989,Alagoas,Alagoas,FURADO,7-FU-84-AL,Terra,Não Informado,"107,9",0,"56,7848",0,"9,3",,,,,,,,
1989,07/1989,Alagoas,Alagoas,FURADO,7-FU-86D-AL,Terra,Não Informado,"354,6",0,"208,0012",0,0,,,,,,,,
1989,07/1989,Alagoas,Alagoas,FURADO,7-FU-87-AL,Terra,Não Informado,"97,6",0,"6,0841",0,"46,3",,,,,,,,
1989,07/1989,Alagoas,Alagoas,FURADO,7-FU-88D-AL,Terra,Não Informado,"218,9",0,"34,2229",0,"105,4",,,,,,,,
1989,07/1989,Alagoas,Alagoas,FURADO,7-FU-89-AL,Terra,Não Informado,"368,9",0,"1480,68",0,"415,7",,,,,,,,
1989,07/1989,Alagoas,Alagoas,FURADO,7-FU-92-AL,Terra,Não Informado,"79,7",0,"24,5006",0,"34,1",,,,,,,,
1989,07/1989,Alagoas,Alagoas,FURADO,7-FU-93-AL,Terra,Não Informado,"204,4",0,"401,8143",0,"2,9",,,,,,,,
1989,07/1989,Alagoas,Alagoas,JEQUIÁ,3-JA-2-AL,Terra,Não Informado,62,0,1,0,"71,3",,,,,,,,
1989,07/1989,Alagoas,Alagoas,PIAÇABUÇU,1-PIA-5-AL,Terra,Não Informado,55,0,"5,8784",0,"1,1",,,,,,,,
1989,07/1989,Alagoas,Alagoas,PIAÇABUÇU,9-PIA-22-AL,Terra,Não Informado,80,0,"3,1216",0,1,,,,,,,,
1989,07/1989,Alagoas,Alagoas,PILAR,3-PIR-3-AL,Terra,Não Informado,"180,1",0,7078,0,0,,,,,,,,
1989,07/1989,Alagoas,Alagoas,PILAR,3-PIR-5-AL,Terra,Não Informado,"71,1",0,"8,784",0,0,,,,,,,,
1989,07/1989,Alagoas,Alagoas,PILAR,3-PIR-52-AL,Terra,Não Informado,"252,1",0,"180,8005",0,"1,1",,,,,,,,
1989,07/1989,Alagoas,Alagoas,PILAR,4-PIR-4-AL,Terra,Não Informado,"1617,4",0,"49,4551",0,"164,6",,,,,,,,
1989,07/1989,Alagoas,Alagoas,PILAR,7-PIR-10-AL,Terra,Não Informado,"119,9",0,"9,0118",0,0,,,,,,,,
1989,07/1989,Alagoas,Alagoas,PILAR,7-PIR-101-AL,Terra,Não Informado,"204,1",0,"9,9645",0,0,,,,,,,,
1989,07/1989,Alagoas,Alagoas,PILAR,7-PIR-102-AL,Terra,Não Informado,"53,7",0,"5,9346",0,"3,1",,,,,,,,
1989,07/1989,Alagoas,Alagoas,PILAR,7-PIR-104-AL,Terra,Não Informado,"683,3",0,"25,0574",0,0,,,,,,,,
1989,07/1989,Alagoas,Alagoas,PILAR,7-PIR-108-AL,Terra,Não Informado,"928,9",0,"39,7471",0,"6,7",,,,,,,,
1989,07/1989,Alagoas,Alagoas,PILAR,7-PIR-11-AL,Terra,Não Informado,0,0,0,108,0,,,,,,,,
1989,07/1989,Alagoas,Alagoas,PILAR,7-PIR-112-AL,Terra,Não Informado,"419,5",0,"291,8228",0,0,,,,,,,,
1989,07/1989,Alagoas,Alagoas,PILAR,7-PIR-118D-AL,Terra,Não Informado,"690,5",0,"42,2289",0,"112,7",,,,,,,,
1989,07/1989,Alagoas,Alagoas,PILAR,7-PIR-120-AL,Terra,Não Informado,"1015,8",0,"332,0933",0,"3,1",,,,,,,,
1989,07/1989,Alagoas,Alagoas,PILAR,7-PIR-126-AL,Terra,Não Informado,"154,4",0,"4,701",0,"0,6",,,,,,,,
1989,07/1989,Alagoas,Alagoas,PILAR,7-PIR-128-AL,Terra,Não Informado,"60,2",0,"12,8218",0,155,,,,,,,,
1989,07/1989,Alagoas,Alagoas,PILAR,7-PIR-129-AL,Terra,Não Informado,"89,7",0,"5,495",0,"17,2",,,,,,,,
1989,07/1989,Alagoas,Alagoas,PILAR,7-PIR-132D-AL,Terra,Não Informado,"979,2",0,"143,7499",0,"16,5",,,,,,,,
1989,07/1989,Alagoas,Alagoas,PILAR,7-PIR-133-AL,Terra,Não Informado,"1085,8",0,"84,8728",0,"126,1",,,,,,,,
1989,07/1989,Alagoas,Alagoas,PILAR,7-PIR-136D-AL,Terra,Não Informado,"835,7",0,"345,0468",0,"126,2",,,,,,,,
1989,07/1989,Alagoas,Alagoas,PILAR,7-PIR-141-AL,Terra,Não Informado,"1053,9",0,"42,4765",0,"0,6",,,,,,,,
1989,07/1989,Alagoas,Alagoas,PILAR,7-PIR-18A-AL,Terra,Não Informado,"999,4",0,"154,39",0,"242,6",,,,,,,,
1989,07/1989,Alagoas,Alagoas,PILAR,7-PIR-23-AL,Terra,Não Informado,"674,1",0,"136,1466",0,"76,5",,,,,,,,
1989,07/1989,Alagoas,Alagoas,PILAR,7-PIR-24-AL,Terra,Não Informado,"830,8",0,"77,4448",0,"2,5",,,,,,,,
1989,07/1989,Alagoas,Alagoas,PILAR,7-PIR-28-AL,Terra,Não Informado,338,0,"12,4188",0,"207,2",,,,,,,,
1989,07/1989,Alagoas,Alagoas,PILAR,7-PIR-33-AL,Terra,Não Informado,"509,2",0,"112,7259",0,0,,,,,,,,
1989,07/1989,Alagoas,Alagoas,PILAR,7-PIR-37-AL,Terra,Não Informado,"118,8",0,"14,6025",0,"76,7",,,,,,,,
1989,07/1989,Alagoas,Alagoas,PILAR,7-PIR-40-AL,Terra,Não Informado,"118,4",0,"10,9465",0,"215,7",,,,,,,,
1989,07/1989,Alagoas,Alagoas,PILAR,7-PIR-41-AL,Terra,Não Informado,"113,6",0,"8,4958",0,0,,,,,,,,
1989,07/1989,Alagoas,Alagoas,PILAR,7-PIR-42-AL,Terra,Não Informado,"527,4",0,"139,3843",0,"236,9",,,,,,,,
1989,07/1989,Alagoas,Alagoas,PILAR,7-PIR-43-AL,Terra,Não Informado,"77,6",0,"4,1906",0,"1,9",,,,,,,,
1989,07/1989,Alagoas,Alagoas,PILAR,7-PIR-53-AL,Terra,Não Informado,"386,3",0,"35,3844",0,"7,7",,,,,,,,
1989,07/1989,Alagoas,Alagoas,PILAR,7-PIR-55-AL,Terra,Não Informado,"487,4",0,"59,8626",0,"122,5",,,,,,,,
1989,07/1989,Alagoas,Alagoas,PILAR,7-PIR-60-AL,Terra,Não Informado,"335,6",0,"11,2099",0,"208,7",,,,,,,,
1989,07/1989,Alagoas,Alagoas,PILAR,7-PIR-61-AL,Terra,Não Informado,"445,9",0,"186,9502",0,"3,1",,,,,,,,
1989,07/1989,Alagoas,Alagoas,PILAR,7-PIR-62-AL,Terra,Não Informado,"258,2",0,"15,7522",0,0,,,,,,,,
1989,07/1989,Alagoas,Alagoas,PILAR,7-PIR-66-AL,Terra,Não Informado,"1176,2",0,"286,6349",0,29,,,,,,,,
1989,07/1989,Alagoas,Alagoas,PILAR,7-PIR-75-AL,Terra,Não Informado,"1378,1",0,"289,8447",0,"3,1",,,,,,,,
1989,07/1989,Alagoas,Alagoas,PILAR,7-PIR-76-AL,Terra,Não Informado,1837,0,"70,7376",0,"151,4",,,,,,,,
1989,07/1989,Alagoas,Alagoas,PILAR,7-PIR-80-AL,Terra,Não Informado,"221,1",0,"206,07",0,0,,,,,,,,
1989,07/1989,Alagoas,Alagoas,PILAR,7-PIR-83-AL,Terra,Não Informado,"1498,4",0,"179,5051",0,"16,1",,,,,,,,
1989,07/1989,Alagoas,Alagoas,PILAR,7-PIR-84-AL,Terra,Não Informado,"565,8",0,"81,8218",0,0,,,,,,,,
1989,07/1989,Alagoas,Alagoas,PILAR,7-PIR-88-AL,Terra,Não Informado,"200,8",0,"7,3633",0,13,,,,,,,,
1989,07/1989,Alagoas,Alagoas,PILAR,7-PIR-92-AL,Terra,Não Informado,"842,4",0,"134,1438",0,"27,8",,,,,,,,
1989,07/1989,Alagoas,Alagoas,PILAR,7-PIR-93-AL,Terra,Não Informado,"472,6",0,"146,1006",0,"1,7",,,,,,,,
1989,07/1989,Alagoas,Alagoas,PILAR,7-PIR-94-AL,Terra,Não Informado,"291,2",0,"9,7723",0,"6,1",,,,,,,,
1989,07/1989,Alagoas,Alagoas,PILAR,7-PIR-97-AL,Terra,Não Informado,"36,2",0,"1,1875",0,68,,,,,,,,
1989,07/1989,Alagoas,Alagoas,PILAR,7-PIR-99-AL,Terra,Não Informado,"753,9",0,"47,0527",0,15,,,,,,,,
1989,07/1989,Alagoas,Alagoas,PILAR,7-RR-2-AL,Terra,Não Informado,"112,6",0,"13,3312",0,0,,,,,,,,
1989,07/1989,Alagoas,Alagoas,PILAR,7-RR-3-AL,Terra,Não Informado,"101,8",0,"81,4584",0,0,,,,,,,,
1989,07/1989,Alagoas,Alagoas,PILAR,8-PIR-135-AL,Terra,Não Informado,"1610,9",0,"299,0072",0,"2,5",,,,,,,,
1989,07/1989,Alagoas,Alagoas,SUL DE CORURIPE,1-SCE-1-AL,Terra,Não Informado,600,0,41,0,99,,,,,,,,
1989,07/1989,Alagoas,Alagoas,SÃO MIGUEL DOS CAMPOS,3-SMC-5-AL,Terra,Não Informado,0,0,0,302,0,,,,,,,,
1989,07/1989,Alagoas,Alagoas,SÃO MIGUEL DOS CAMPOS,7-SMC-11-AL,Terra,Não Informado,0,0,0,2869,0,,,,,,,,
1989,07/1989,Alagoas,Alagoas,SÃO MIGUEL DOS CAMPOS,7-SMC-12-AL,Terra,Não Informado,0,0,0,2268,0,,,,,,,,
1989,07/1989,Alagoas,Alagoas,SÃO MIGUEL DOS CAMPOS,7-SMC-14D-AL,Terra,Não Informado,"151,9",0,"1617,311",0,0,,,,,,,,
1989,07/1989,Alagoas,Alagoas,SÃO MIGUEL DOS CAMPOS,7-SMC-22A-AL,Terra,Não Informado,0,0,1771,0,0,,,,,,,,
1989,07/1989,Alagoas,Alagoas,SÃO MIGUEL DOS CAMPOS,7-SMC-29-AL,Terra,Não Informado,0,0,0,25,0,,,,,,,,
1989,07/1989,Alagoas,Alagoas,SÃO MIGUEL DOS CAMPOS,7-SMC-32-AL,Terra,Não Informado,"130,2",0,"1173,343",0,0,,,,,,,,
1989,07/1989,Alagoas,Alagoas,SÃO MIGUEL DOS CAMPOS,7-SMC-39-AL,Terra,Não Informado,"585,9",0,"341,3466",0,0,,,,,,,,
1989,07/1989,Alagoas,Alagoas,TABULEIRO DOS MARTINS,3-TM-2-AL,Terra,Não Informado,"36,8",0,"2,5051",0,"18,2",,,,,,,,
1989,07/1989,Alagoas,Alagoas,TABULEIRO DOS MARTINS,3-TM-3-AL,Terra,Não Informado,"39,7",0,"1,3605",0,0,,,,,,,,
1989,07/1989,Alagoas,Alagoas,TABULEIRO DOS MARTINS,3-TM-4-AL,Terra,Não Informado,"16,4",0,"0,1572",0,"14,9",,,,,,,,
1989,07/1989,Alagoas,Alagoas,TABULEIRO DOS MARTINS,3-TM-6-AL,Terra,Não Informado,"62,1",0,"1,6746",0,"39,5",,,,,,,,
1989,07/1989,Alagoas,Alagoas,TABULEIRO DOS MARTINS,3-TM-9-AL,Terra,Não Informado,"68,4",0,"16,1568",0,"230,4",,,,,,,,
1989,07/1989,Alagoas,Alagoas,TABULEIRO DOS MARTINS,7-TM-12-AL,Terra,Não Informado,"103,2",0,"25,6189",0,"9,3",,,,,,,,
1989,07/1989,Alagoas,Alagoas,TABULEIRO DOS MARTINS,7-TM-15-AL,Terra,Não Informado,"151,6",0,"5,0701",0,"268,4",,,,,,,,
1989,07/1989,Alagoas,Alagoas,TABULEIRO DOS MARTINS,7-TM-16-AL,Terra,Não Informado,"127,3",0,"5,1488",0,0,,,,,,,,
1989,07/1989,Alagoas,Alagoas,TABULEIRO DOS MARTINS,7-TM-18-AL,Terra,Não Informado,"15,4",0,"3,4748",0,0,,,,,,,,
1989,07/1989,Alagoas,Alagoas,TABULEIRO DOS MARTINS,7-TM-21-AL,Terra,Não Informado,"43,2",0,"2,2657",0,"27,6",,,,,,,,
1989,07/1989,Alagoas,Alagoas,TABULEIRO DOS MARTINS,7-TM-24D-AL,Terra,Não Informado,"45,1",0,"0,9538",0,"21,8",,,,,,,,
1989,07/1989,Alagoas,Alagoas,TABULEIRO DOS MARTINS,7-TM-26-AL,Terra,Não Informado,"57,7",0,"1,5435",0,0,,,,,,,,
1989,07/1989,Alagoas,Alagoas,TABULEIRO DOS MARTINS,7-TM-30-AL,Terra,Não Informado,"21,4",0,"1,1719",0,0,,,,,,,,
1989,07/1989,Alagoas,Alagoas,TABULEIRO DOS MARTINS,7-TM-32-AL,Terra,Não Informado,"51,5",0,"0,6758",0,"55,7",,,,,,,,
1989,07/1989,Alagoas,Alagoas,TABULEIRO DOS MARTINS,7-TM-33-AL,Terra,Não Informado,"438,8",0,"14,7705",0,4,,,,,,,,
1989,07/1989,Alagoas,Alagoas,TABULEIRO DOS MARTINS,7-TM-34-AL,Terra,Não Informado,"12,9",0,"0,1677",0,9,,,,,,,,
1989,07/1989,Alagoas,Alagoas,TABULEIRO DOS MARTINS,7-TM-36-AL,Terra,Não Informado,"35,2",0,"7,9696",0,"9,8",,,,,,,,
1989,07/1989,Alagoas,Alagoas,TABULEIRO DOS MARTINS,7-TM-37D-AL,Terra,Não Informado,"118,2",0,"6,3599",0,"45,1",,,,,,,,
1989,07/1989,Alagoas,Alagoas,TABULEIRO DOS MARTINS,7-TM-39D-AL,Terra,Não Informado,487,0,"16,3792",0,"258,3",,,,,,,,
1989,07/1989,Alagoas,Alagoas,TABULEIRO DOS MARTINS,7-TM-46-AL,Terra,Não Informado,3,0,"0,0835",0,297,,,,,,,,
1989,07/1989,Alagoas,Alagoas,TABULEIRO DOS MARTINS,7-TM-48-AL,Terra,Não Informado,"27,9",0,"0,9417",0,0,,,,,,,,
1989,07/1989,Alagoas,Alagoas,TABULEIRO DOS MARTINS,7-TM-49-AL,Terra,Não Informado,"84,7",0,"6,2593",0,"24,8",,,,,,,,
1989,07/1989,Alagoas,Alagoas,TABULEIRO DOS MARTINS,7-TM-50D-AL,Terra,Não Informado,"75,2",0,"2,031",0,"130,9",,,,,,,,
1989,07/1989,Alagoas,Alagoas,TABULEIRO DOS MARTINS,7-TM-51D-AL,Terra,Não Informado,"27,8",0,"0,5649",0,0,,,,,,,,
1989,07/1989,Alagoas,Alagoas,TABULEIRO DOS MARTINS,7-TM-52-AL,Terra,Não Informado,"74,6",0,"5,0237",0,"74,6",,,,,,,,
1989,07/1989,Alagoas,Alagoas,TABULEIRO DOS MARTINS,7-TM-53D-AL,Terra,Não Informado,"40,5",0,"2,6667",0,"109,1",,,,,,,,
1989,07/1989,Alagoas,Alagoas,TABULEIRO DOS MARTINS,7-TM-56D-AL,Terra,Não Informado,"106,3",0,"5,8544",0,"34,8",,,,,,,,
1989,07/1989,Alagoas,Alagoas,TABULEIRO DOS MARTINS,7-TM-7-AL,Terra,Não Informado,0,0,0,92,0,,,,,,,,
1989,07/1989,Alagoas,Alagoas,TABULEIRO DOS MARTINS,8-TM-47-AL,Terra,Não Informado,"13,1",0,"0,1504",0,10,,,,,,,,
1989,07/1989,Amazonas,Solimões,RIO URUCU,1-RUC-1-AM,Terra,Não Informado,"1369,3",0,"367,7111",0,0,,,,,,,,
1989,07/1989,Amazonas,Solimões,RIO URUCU,3-RUC-12-AM,Terra,Não Informado,3176,0,"1057,7386",0,0,,,,,,,,
1989,07/1989,Amazonas,Solimões,RIO URUCU,3-RUC-13D-AM,Terra,Não Informado,3343,0,"574,3687",0,0,,,,,,,,
1989,07/1989,Amazonas,Solimões,RIO URUCU,3-RUC-3-AM,Terra,Não Informado,"2616,1",0,"456,7824",0,0,,,,,,,,
1989,07/1989,Amazonas,Solimões,RIO URUCU,3-RUC-4-AM,Terra,Não Informado,"2049,2",0,"297,4582",0,0,,,,,,,,
1989,07/1989,Amazonas,Solimões,RIO URUCU,3-RUC-6-AM,Terra,Não Informado,"160,2",0,"91,276",0,0,,,,,,,,
1989,07/1989,Amazonas,Solimões,RIO URUCU,3-RUC-8-AM,Terra,Não Informado,"3093,1",0,"1081,7544",0,0,,,,,,,,
1989,07/1989,Amazonas,Solimões,RIO URUCU,3-RUC-9D-AM,Terra,Não Informado,1811,0,"610,3583",0,0,,,,,,,,
1989,07/1989,Amazonas,Solimões,RIO URUCU,4-RUC-10-AM,Terra,Não Informado,"2038,4",0,"352,2058",0,0,,,,,,,,
1989,07/1989,Amazonas,Solimões,RIO URUCU,4-RUC-2-AM,Terra,Não Informado,"868,7",0,"623,5165",0,0,,,,,,,,
1989,07/1989,Bahia,Mucuri,ILHA DA CAÇUMBA,1-ICA-1-BA,Terra,Não Informado,"770,9",0,"19,581",0,0,,,,,,,,
1989,07/1989,Bahia,Mucuri,ILHA DA CAÇUMBA,3-ICA-2-BA,Terra,Não Informado,"216,8",0,"5,5069",0,"24,2",,,,,,,,
1989,07/1989,Bahia,Mucuri,ILHA DA CAÇUMBA,7-ICA-4-BA,Terra,Não Informado,"1103,9",0,"28,0392",0,"11,6",,,,,,,,
1989,07/1989,Bahia,Mucuri,ILHA DA CAÇUMBA,7-ICA-5-BA,Terra,Não Informado,103,0,"4,12",0,"34,4",,,,,,,,
1989,07/1989,Bahia,Mucuri,ILHA DA CAÇUMBA,7-ICA-6-BA,Terra,Não Informado,"1080,7",0,"27,4496",0,"93,8",,,,,,,,
1989,07/1989,Bahia,Mucuri,ILHA DA CAÇUMBA,7-ICA-7-BA,Terra,Não Informado,"405,7",0,"10,305",0,0,,,,,,,,
1989,07/1989,Bahia,Recôncavo,APRAIÚS,3-APR-5-BA,Terra,Não Informado,"82,6",0,"2,478",0,0,,,,,,,,
1989,07/1989,Bahia,Recôncavo,APRAIÚS,7-APR-10-BA,Terra,Não Informado,269,0,"269,3156",0,0,,,,,,,,
1989,07/1989,Bahia,Recôncavo,APRAIÚS,7-APR-9-BA,Terra,Não Informado,"209,4",0,"195,6844",0,0,,,,,,,,
1989,07/1989,Bahia,Recôncavo,ARATU,6-AC-1-BA,Terra,Não Informado,0,0,0,224,0,,,,,,,,
1989,07/1989,Bahia,Recôncavo,ARATU,7-A-18-BA,Terra,Não Informado,0,0,0,218,0,,,,,,,,
1989,07/1989,Bahia,Recôncavo,ARATU,7-A-20-BA,Terra,Não Informado,0,0,0,278,0,,,,,,,,
1989,07/1989,Bahia,Recôncavo,ARATU,7-A-3-BA,Terra,Não Informado,0,0,0,278,0,,,,,,,,
1989,07/1989,Bahia,Recôncavo,ARATU,7-A-4-BA,Terra,Não Informado,0,0,0,278,0,,,,,,,,
1989,07/1989,Bahia,Recôncavo,ARATU,7-A-6-BA,Terra,Não Informado,0,0,0,159,0,,,,,,,,
