Ano,Mês/Ano,Estado,Bacia,Campo,Poço,Ambiente,Instalação,Produção de Óleo (m³),Produção de Condensado (m³),Produção de Gás Associado (Mm³),Produção de Gás Não Associado (Mm³),Produção de Água (m³),Injeção de Gás (Mm³),Injeção de Água para Recuperação Secundária (m³),Injeção de Água para Descarte (m³),Injeção de Gás Carbônico (Mm³),Injeção de Nitrogênio (Mm³),Injeção de Vapor de Água (t),Injeção de Polímeros (m³),Injeção de Outros Fluidos (m³)
2019,01/2019,Bahia,Recôncavo,CANDEIAS,7-C-203D-BA,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2019,01/2019,Bahia,Recôncavo,CANDEIAS,7-C-211D-BA,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2019,01/2019,Bahia,Recôncavo,CANDEIAS,7-C-212D-BA,Mar,Não Informado,0,0,0,0,0,,,,,,,,
"2019,01/2019,Bahia,Recôncavo,DOM JOÃO,7-DJM-854H-BAS,Mar,Estação Marapé (Dom João Mar),""1,08971"",0,""0,00865"",0,""45,78531"",,,,,,,,"
"2019,01/2019,Bahia,Recôncavo,DOM JOÃO,7-DJM-856H-BAS,Mar,Estação Marapé (Dom João Mar),""208,92181"",0,""1,67125"",0,""5079,6208"",,,,,,,,"
"2019,01/2019,Bahia,Recôncavo,DOM JOÃO,7-DJM-857H-BAS,Mar,Estação Marapé (Dom João Mar),""232,18528"",0,""1,85733"",0,""2821,8665"",,,,,,,,"
"2019,01/2019,Bahia,Recôncavo,DOM JOÃO,8-DJM-858H-BAS,Mar,Estação Marapé (Dom João Mar),,,,,,0,""4148,98438"",0,0,0,0,0,0"
"2019,01/2019,Bahia,Recôncavo,DOM JOÃO,8-DJM-881H-BAS,Mar,Estação Marapé (Dom João Mar),""211,99827"",0,""1,69585"",0,""1976,95842"",,,,,,,,"
"2019,01/2019,Bahia,Recôncavo,DOM JOÃO MAR,7-DJM-854H-BAS,Mar,Estação Marapé (Dom João Mar),""0,15929"",0,""0,00117"",0,""6,69069"",,,,,,,,"
"2019,01/2019,Bahia,Recôncavo,DOM JOÃO MAR,7-DJM-856H-BAS,Mar,Estação Marapé (Dom João Mar),""30,53019"",0,""0,24407"",0,""742,2942"",,,,,,,,"
"2019,01/2019,Bahia,Recôncavo,DOM JOÃO MAR,7-DJM-857H-BAS,Mar,Estação Marapé (Dom João Mar),""33,92972"",0,""0,27129"",0,""412,3645"",,,,,,,,"
2019,01/2019,Bahia,Recôncavo,DOM JOÃO MAR,7-DJM-882H-BAS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
"2019,01/2019,Bahia,Recôncavo,DOM JOÃO MAR,8-DJM-858H-BAS,Mar,Estação Marapé (Dom João Mar),,,,,,0,""606,29862"",0,0,0,0,0,0"
"2019,01/2019,Bahia,Recôncavo,DOM JOÃO MAR,8-DJM-881H-BAS,Mar,Estação Marapé (Dom João Mar),""30,97973"",0,""0,24764"",0,""288,89658"",,,,,,,,"
2019,01/2019,Ceará,Ceará,ATUM,3-AT-8-CES,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2019,01/2019,Ceará,Ceará,ATUM,3-CES-83-CE,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2019,01/2019,Ceará,Ceará,ATUM,3-CES-86D-CE,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2019,01/2019,Ceará,Ceará,ATUM,7-AT-10D-CES,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2019,01/2019,Ceará,Ceará,ATUM,7-AT-13D-CES,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2019,01/2019,Ceará,Ceará,ATUM,7-AT-16D-CES,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2019,01/2019,Ceará,Ceará,ATUM,7-AT-17D-CES,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2019,01/2019,Ceará,Ceará,ATUM,7-AT-18D-CES,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2019,01/2019,Ceará,Ceará,ATUM,7-AT-19D-CES,Mar,Não Informado,0,0,0,0,0,,,,,,,,
"2019,01/2019,Ceará,Ceará,ATUM,7-AT-21DP-CES,Mar,PLATAFORMA DE ATUM 2,""930,992"",0,""71,09262"",0,""399,479"",,,,,,,,"
"2019,01/2019,Ceará,Ceará,ATUM,7-AT-22DP-CES,Mar,PLATAFORMA DE ATUM 2,""487,288"",0,""31,87906"",0,""858,048"",,,,,,,,"
2019,01/2019,Ceará,Ceará,ATUM,7-AT-2D-CES,Mar,Não Informado,0,0,0,0,0,,,,,,,,
"2019,01/2019,Ceará,Ceará,ATUM,7-AT-4D-CES,Mar,PLATAFORMA DE ATUM 2,""633,718"",0,""36,13227"",0,""826,521"",,,,,,,,"
2019,01/2019,Ceará,Ceará,ATUM,7-AT-6D-CES,Mar,Não Informado,0,0,0,0,0,,,,,,,,
"2019,01/2019,Ceará,Ceará,ATUM,7-AT-7D-CES,Mar,PLATAFORMA DE ATUM 2,""857,797"",0,""115,44825"",0,""376,198"",,,,,,,,"
"2019,01/2019,Ceará,Ceará,ATUM,7-AT-9D-CES,Mar,PLATAFORMA DE ATUM 3,,,,,,0,""8507,625"",0,0,0,0,0,0"
"2019,01/2019,Ceará,Ceará,ATUM,7-CES-84D-CE,Mar,PLATAFORMA DE ATUM 1,""13,851"",0,""1,94477"",0,""14,591"",,,,,,,,"
2019,01/2019,Ceará,Ceará,ATUM,8-AT-11D-CES,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2019,01/2019,Ceará,Ceará,ATUM,8-AT-12D-CES,Mar,Não Informado,0,0,0,0,0,,,,,,,,
"2019,01/2019,Ceará,Ceará,ATUM,8-AT-15D-CES,Mar,PLATAFORMA DE ATUM 3,,,,,,0,""9937,556"",0,0,0,0,0,0"
"2019,01/2019,Ceará,Ceará,ATUM,8-AT-20D-CES,Mar,PLATAFORMA DE ATUM 3,,,,,,0,""3261,819"",0,0,0,0,0,0"
2019,01/2019,Ceará,Ceará,CURIMÃ,7-CR-11D-CES,Mar,Não Informado,0,0,0,0,0,,,,,,,,
"2019,01/2019,Ceará,Ceará,CURIMÃ,7-CR-14D-CES,Mar,PLATAFORMA DE CURIMÃ 1,""373,602"",0,""67,38942"",0,""999,946"",,,,,,,,"
2019,01/2019,Ceará,Ceará,CURIMÃ,7-CR-17D-CES,Mar,Não Informado,0,0,0,0,0,,,,,,,,
"2019,01/2019,Ceará,Ceará,CURIMÃ,7-CR-21D-CES,Mar,PLATAFORMA DE CURIMÃ 1,""336,439"",0,""103,8459"",0,""2860,861"",,,,,,,,"
"2019,01/2019,Ceará,Ceará,CURIMÃ,7-CR-22D-CES,Mar,PLATAFORMA DE CURIMÃ 1,""1199,156"",0,""133,80698"",0,""10356,129"",,,,,,,,"
"2019,01/2019,Ceará,Ceará,CURIMÃ,7-CR-24D-CES,Mar,PLATAFORMA DE CURIMÃ 1,""490,161"",0,""115,35102"",0,""4797,58"",,,,,,,,"
2019,01/2019,Ceará,Ceará,CURIMÃ,7-CR-28HP-CES,Mar,Não Informado,0,0,0,0,0,,,,,,,,
"2019,01/2019,Ceará,Ceará,CURIMÃ,7-CR-2D-CES,Mar,PLATAFORMA DE CURIMÃ 2,""425,115"",0,""257,45923"",0,""1738,439"",,,,,,,,"
2019,01/2019,Ceará,Ceará,CURIMÃ,7-CR-4D-CES,Mar,Não Informado,0,0,0,0,0,,,,,,,,
"2019,01/2019,Ceará,Ceará,CURIMÃ,7-CR-6D-CES,Mar,PLATAFORMA DE CURIMÃ 1,""85,502"",0,""34,74854"",0,""146,842"",,,,,,,,"
"2019,01/2019,Ceará,Ceará,CURIMÃ,7-CR-7D-CES,Mar,PLATAFORMA DE CURIMÃ 1,""900,605"",0,""362,04586"",0,""1143,024"",,,,,,,,"
2019,01/2019,Ceará,Ceará,CURIMÃ,8-CR-13D-CES,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2019,01/2019,Ceará,Ceará,CURIMÃ,8-CR-19D-CES,Mar,PLATAFORMA DE CURIMÃ 1,,,,,,0,10559,0,0,0,0,0,0
2019,01/2019,Ceará,Ceará,CURIMÃ,8-CR-26DP-CES,Mar,PLATAFORMA DE CURIMÃ 1,,,,,,0,3663,0,0,0,0,0,0
"2019,01/2019,Ceará,Ceará,ESPADA,3-CES-37D-CE,Mar,PLATAFORMA DE ESPADA 1,""886,261"",0,""86,60036"",0,""3173,418"",,,,,,,,"
"2019,01/2019,Ceará,Ceará,ESPADA,3-CES-38D-CE,Mar,PLATAFORMA DE ESPADA 1,""1259,617"",0,""65,50567"",0,""713,509"",,,,,,,,"
2019,01/2019,Ceará,Ceará,ESPADA,7-EP-2D-CES,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2019,01/2019,Ceará,Ceará,ESPADA,7-EP-3D-CES,Mar,Não Informado,0,0,0,0,0,,,,,,,,
"2019,01/2019,Ceará,Ceará,ESPADA,7-EP-4D-CES,Mar,PLATAFORMA DE ESPADA 1,""824,487"",0,""47,80211"",0,""15,237"",,,,,,,,"
"2019,01/2019,Ceará,Ceará,ESPADA,7-EP-7D-CES,Mar,PLATAFORMA DE ESPADA 1,""2829,838"",0,""135,86145"",0,""14,818"",,,,,,,,"
"2019,01/2019,Ceará,Ceará,ESPADA,7-EP-8DP-CES,Mar,PLATAFORMA DE ESPADA 1,""1128,125"",0,""29,63207"",0,""5,562"",,,,,,,,"
2019,01/2019,Ceará,Ceará,XARÉU,7-XA-10D-CES,Mar,Não Informado,0,0,0,0,0,,,,,,,,
"2019,01/2019,Ceará,Ceará,XARÉU,7-XA-11D-CES,Mar,PLATAFORMA DE XAREU 1,""745,813"",0,""18,66299"",0,""895,576"",,,,,,,,"
2019,01/2019,Ceará,Ceará,XARÉU,7-XA-12D-CES,Mar,Não Informado,0,0,0,0,0,,,,,,,,
"2019,01/2019,Ceará,Ceará,XARÉU,7-XA-13D-CES,Mar,PLATAFORMA DE XAREU 1,""920,377"",0,""50,49128"",0,""1104,656"",,,,,,,,"
2019,01/2019,Ceará,Ceará,XARÉU,7-XA-14-CES,Mar,Não Informado,0,0,0,0,0,,,,,,,,
"2019,01/2019,Ceará,Ceará,XARÉU,7-XA-15D-CES,Mar,PLATAFORMA DE XAREU 2,""179,385"",0,""10,79751"",0,""1572,037"",,,,,,,,"
"2019,01/2019,Ceará,Ceará,XARÉU,7-XA-17D-CES,Mar,PLATAFORMA DE XAREU 2,""276,648"",0,""15,43966"",0,""1785,407"",,,,,,,,"
"2019,01/2019,Ceará,Ceará,XARÉU,7-XA-1D-CES,Mar,PLATAFORMA DE XAREU 1,""598,786"",0,""19,90787"",0,""923,537"",,,,,,,,"
"2019,01/2019,Ceará,Ceará,XARÉU,7-XA-20D-CES,Mar,PLATAFORMA DE XAREU 3,""315,363"",0,""11,24592"",0,""2,394"",,,,,,,,"
2019,01/2019,Ceará,Ceará,XARÉU,7-XA-21D-CES,Mar,Não Informado,0,0,0,0,0,,,,,,,,
"2019,01/2019,Ceará,Ceará,XARÉU,7-XA-22D-CES,Mar,PLATAFORMA DE XAREU 3,""60,004"",0,""4,32882"",0,""41,929"",,,,,,,,"
2019,01/2019,Ceará,Ceará,XARÉU,7-XA-24D-CES,Mar,Não Informado,0,0,0,0,0,,,,,,,,
"2019,01/2019,Ceará,Ceará,XARÉU,7-XA-28D-CES,Mar,PLATAFORMA DE XAREU 3,""485,942"",0,""24,33991"",0,""1436,924"",,,,,,,,"
"2019,01/2019,Ceará,Ceará,XARÉU,7-XA-2D-CES,Mar,PLATAFORMA DE XAREU 1,,,,,,0,""5241,823"",0,0,0,0,0,0"
2019,01/2019,Ceará,Ceará,XARÉU,7-XA-31D-CES,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2019,01/2019,Ceará,Ceará,XARÉU,7-XA-36HP-CES,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2019,01/2019,Ceará,Ceará,XARÉU,7-XA-38HP-CES,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2019,01/2019,Ceará,Ceará,XARÉU,7-XA-39HP-CES,Mar,Não Informado,0,0,0,0,0,,,,,,,,
"2019,01/2019,Ceará,Ceará,XARÉU,7-XA-3D-CES,Mar,PLATAFORMA DE XAREU 1,""869,552"",0,""10,9672"",0,""136,185"",,,,,,,,"
2019,01/2019,Ceará,Ceará,XARÉU,7-XA-4D-CES,Mar,Não Informado,0,0,0,0,0,,,,,,,,
"2019,01/2019,Ceará,Ceará,XARÉU,7-XA-5D-CES,Mar,PLATAFORMA DE XAREU 1,,,,,,0,""67,177"",0,0,0,0,0,0"
"2019,01/2019,Ceará,Ceará,XARÉU,7-XA-8D-CES,Mar,PLATAFORMA DE XAREU 1,""850,85"",0,""89,47481"",0,""676,195"",,,,,,,,"
"2019,01/2019,Ceará,Ceará,XARÉU,7-XA-9-CES,Mar,PLATAFORMA DE XAREU 1,""612,946"",0,""16,18412"",0,""562,045"",,,,,,,,"
2019,01/2019,Ceará,Ceará,XARÉU,8-XA-25D-CES,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2019,01/2019,Espírito Santo,Campos,ABALONE,7-ABA-2D-ESS,Mar,FPSO ESPIRITO SANTO,0,0,0,0,0,,,,,,,,
"2019,01/2019,Espírito Santo,Campos,ARGONAUTA,7-ARGO-10H-ESS,Mar,FPSO ESPIRITO SANTO,""10829,61919"",0,""537,39996"",0,""16609,55731"",,,,,,,,"
"2019,01/2019,Espírito Santo,Campos,ARGONAUTA,7-ARGO-13H-ESS,Mar,FPSO ESPIRITO SANTO,""6712,33627"",0,""391,70341"",0,""13710,41901"",,,,,,,,"
"2019,01/2019,Espírito Santo,Campos,ARGONAUTA,7-ARGO-14H-ESS,Mar,FPSO ESPIRITO SANTO,""6669,49867"",0,""457,05378"",0,""14375,90862"",,,,,,,,"
"2019,01/2019,Espírito Santo,Campos,ARGONAUTA,7-ARGO-17H-ESS,Mar,FPSO ESPIRITO SANTO,""12057,60424"",0,""1036,73051"",0,""30989,79042"",,,,,,,,"
"2019,01/2019,Espírito Santo,Campos,ARGONAUTA,7-ARGO-2H-ESS,Mar,FPSO ESPIRITO SANTO,""1706,79938"",0,""62,3539"",0,""1764,07332"",,,,,,,,"
"2019,01/2019,Espírito Santo,Campos,ARGONAUTA,7-ARGO-3H-ESS,Mar,FPSO ESPIRITO SANTO,""4801,90332"",0,""149,53649"",0,""19046,69158"",,,,,,,,"
"2019,01/2019,Espírito Santo,Campos,ARGONAUTA,7-ARGO-4H-ESS,Mar,FPSO ESPIRITO SANTO,""2,77534"",0,""0,63489"",0,""183,44815"",,,,,,,,"
"2019,01/2019,Espírito Santo,Campos,ARGONAUTA,7-ARGO-5H-ESS,Mar,FPSO ESPIRITO SANTO,""7193,35035"",0,""442,68677"",0,""11903,64084"",,,,,,,,"
"2019,01/2019,Espírito Santo,Campos,ARGONAUTA,7-ARGO-8H-ESS,Mar,FPSO ESPIRITO SANTO,""23766,23935"",0,""1624,73005"",0,""14825,26205"",,,,,,,,"
"2019,01/2019,Espírito Santo,Campos,ARGONAUTA,7-ARGO-9H-ESS,Mar,FPSO ESPIRITO SANTO,""14296,78088"",0,""799,81943"",0,""30530,81542"",,,,,,,,"
"2019,01/2019,Espírito Santo,Campos,ARGONAUTA,7-NAU-1H-ESS,Mar,FPSO ESPIRITO SANTO,""25015,53162"",0,""1743,67953"",0,""529,96063"",,,,,,,,"
"2019,01/2019,Espírito Santo,Campos,ARGONAUTA,7-NAU-2H-ESS,Mar,FPSO ESPIRITO SANTO,""6559,14732"",0,""441,69429"",0,""23,66395"",,,,,,,,"
"2019,01/2019,Espírito Santo,Campos,ARGONAUTA,7-NAU-3H-ESS,Mar,FPSO ESPIRITO SANTO,""3218,53515"",0,""320,81777"",0,""0,53846"",,,,,,,,"
"2019,01/2019,Espírito Santo,Campos,ARGONAUTA,7-NAU-4H-ESS,Mar,FPSO ESPIRITO SANTO,""17276,81941"",0,""1112,39058"",0,""993,42406"",,,,,,,,"
"2019,01/2019,Espírito Santo,Campos,ARGONAUTA,8-ARGO-11H-ESS,Mar,FPSO ESPIRITO SANTO,,,,,,0,""29731,14012"",0,0,0,0,0,0"
"2019,01/2019,Espírito Santo,Campos,ARGONAUTA,8-ARGO-12H-ESS,Mar,FPSO ESPIRITO SANTO,,,,,,0,""25778,52618"",0,0,0,0,0,0"
"2019,01/2019,Espírito Santo,Campos,ARGONAUTA,8-ARGO-6H-ESS,Mar,FPSO ESPIRITO SANTO,,,,,,0,""19892,97854"",0,0,0,0,0,0"
"2019,01/2019,Espírito Santo,Campos,ARGONAUTA,8-ARGO-7H-ESS,Mar,FPSO ESPIRITO SANTO,,,,,,0,""7021,17475"",0,0,0,0,0,0"
2019,01/2019,Espírito Santo,Campos,ARGONAUTA,8-NAU-5H-ESS,Mar,FPSO ESPIRITO SANTO,,,,,,0,0,0,0,0,0,0,0
2019,01/2019,Espírito Santo,Campos,ARGONAUTA,8-NAU-6H-ESS,Mar,FPSO ESPIRITO SANTO,,,,,,0,0,0,0,0,0,0,0
"2019,01/2019,Espírito Santo,Campos,BALEIA ANÃ,7-BLA-1HA-ESS,Mar,PETROBRAS 58,""24927,106"",0,""1039,15092"",0,""112558,716"",,,,,,,,"
"2019,01/2019,Espírito Santo,Campos,BALEIA AZUL,6-BRSA-631DB-ESS,Mar,FPSO CIDADE DE ANCHIETA,""21868,608"",0,""4797,39596"",0,""24410,609"",,,,,,,,"
"2019,01/2019,Espírito Santo,Campos,BALEIA AZUL,7-BAZ-2-ESS,Mar,FPSO CIDADE DE ANCHIETA,,,,,,0,""161685,6"",0,0,0,0,0,0"
"2019,01/2019,Espírito Santo,Campos,BALEIA AZUL,7-BAZ-3-ESS,Mar,FPSO CIDADE DE ANCHIETA,""19413,444"",0,""4206,55257"",0,""8603,903"",,,,,,,,"
"2019,01/2019,Espírito Santo,Campos,BALEIA AZUL,7-BAZ-4-ESS,Mar,FPSO CIDADE DE ANCHIETA,""39629,296"",0,""8788,21785"",0,""51208,385"",,,,,,,,"
"2019,01/2019,Espírito Santo,Campos,BALEIA AZUL,7-BAZ-8-ESS,Mar,PETROBRAS 58,""42650,465"",0,""8804,30654"",0,""22364,331"",,,,,,,,"
"2019,01/2019,Espírito Santo,Campos,BALEIA AZUL,8-BAZ-7-ESS,Mar,FPSO CIDADE DE ANCHIETA,,,,,,0,""96670,9"",0,0,0,0,0,0"
"2019,01/2019,Espírito Santo,Campos,BALEIA FRANCA,7-BFR-10HP-ESS,Mar,PETROBRAS 58,""27217,144"",0,""2336,35043"",0,""59941,196"",,,,,,,,"
"2019,01/2019,Espírito Santo,Campos,BALEIA FRANCA,7-BFR-12PA-ESS,Mar,PETROBRAS 58,""66347,575"",0,""20688,00475"",0,""7333,43"",,,,,,,,"
"2019,01/2019,Espírito Santo,Campos,BALEIA FRANCA,7-BFR-13H-ESS,Mar,PETROBRAS 58,""358,52"",0,""40,70902"",0,""2817,32"",,,,,,,,"
2019,01/2019,Espírito Santo,Campos,BALEIA FRANCA,7-BFR-3HP-ESS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
"2019,01/2019,Espírito Santo,Campos,BALEIA FRANCA,7-BFR-7-ESS,Mar,PETROBRAS 58,""101069,458"",0,""21896,2809"",0,""698,861"",,,,,,,,"
2019,01/2019,Espírito Santo,Campos,BALEIA FRANCA,8-BFR-5HP-ESS,Mar,FPSO CAPIXABA,,,,,,0,56661,0,0,0,0,0,0
"2019,01/2019,Espírito Santo,Campos,CACHALOTE,7-CHT-5HA-ESS,Mar,FPSO CAPIXABA,""31855,88"",0,""1810,44228"",0,""76885,109"",,,,,,,,"
"2019,01/2019,Espírito Santo,Campos,CACHALOTE,7-CHT-7HP-ESS,Mar,FPSO CAPIXABA,""44415,159"",0,""2884,79554"",0,""55219,738"",,,,,,,,"
"2019,01/2019,Espírito Santo,Campos,CACHALOTE,7-CHT-9H-ESS,Mar,FPSO CAPIXABA,""27822,93"",0,""1903,06315"",0,""76003,016"",,,,,,,,"
2019,01/2019,Espírito Santo,Campos,CACHALOTE,8-CHT-10H-ESS,Mar,FPSO CAPIXABA,,,,,,0,102760,0,0,0,0,0,0
2019,01/2019,Espírito Santo,Campos,CACHALOTE,8-CHT-8H-ESS,Mar,FPSO CAPIXABA,,,,,,0,132451,0,0,0,0,0,0
"2019,01/2019,Espírito Santo,Campos,JUBARTE,3-BRSA-149HP-ESS,Mar,PETROBRAS 57,""20527,195"",0,""1014,34192"",0,""101075,458"",,,,,,,,"
"2019,01/2019,Espírito Santo,Campos,JUBARTE,6-BRSA-1222A-ESS,Mar,PETROBRAS 58,""125099,93"",0,""25968,00619"",0,""356,948"",,,,,,,,"
"2019,01/2019,Espírito Santo,Campos,JUBARTE,6-BRSA-639-ESS,Mar,FPSO CAPIXABA,""71191,166"",0,""15545,36446"",0,""11828,031"",,,,,,,,"
"2019,01/2019,Espírito Santo,Campos,JUBARTE,7-BFR-6-ESS,Mar,PETROBRAS 58,,,,,,0,""264300,9"",0,0,0,0,0,0"
"2019,01/2019,Espírito Santo,Campos,JUBARTE,7-JUB-11HP-ESS,Mar,PETROBRAS 57,""9093,567"",0,""421,60529"",0,""58436,221"",,,,,,,,"
"2019,01/2019,Espírito Santo,Campos,JUBARTE,7-JUB-13HP-ESS,Mar,PETROBRAS 57,""23829,11"",0,""1182,40535"",0,""110686,065"",,,,,,,,"
"2019,01/2019,Espírito Santo,Campos,JUBARTE,7-JUB-14HA-ESS,Mar,PETROBRAS 57,""9573,311"",0,""441,358"",0,""67239,704"",,,,,,,,"
"2019,01/2019,Espírito Santo,Campos,JUBARTE,7-JUB-16HP-ESS,Mar,PETROBRAS 57,""23818,072"",0,""1164,17488"",0,""76966,777"",,,,,,,,"
2019,01/2019,Espírito Santo,Campos,JUBARTE,7-JUB-18HP-ESS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
"2019,01/2019,Espírito Santo,Campos,JUBARTE,7-JUB-19H-ESS,Mar,PETROBRAS 57,""18509,405"",0,""993,32815"",0,""78216,243"",,,,,,,,"
"2019,01/2019,Espírito Santo,Campos,JUBARTE,7-JUB-24H-ESS,Mar,PETROBRAS 57,""16164,988"",0,""715,37356"",0,""88845,989"",,,,,,,,"
"2019,01/2019,Espírito Santo,Campos,JUBARTE,7-JUB-27HP-ESS,Mar,PETROBRAS 57,""23013,518"",0,""1166,65917"",0,""123779,429"",,,,,,,,"
"2019,01/2019,Espírito Santo,Campos,JUBARTE,7-JUB-2HPA-ESS,Mar,PETROBRAS 57,""12414,394"",0,""771,0915"",0,""13259,945"",,,,,,,,"
"2019,01/2019,Espírito Santo,Campos,JUBARTE,7-JUB-31H-ESS,Mar,PETROBRAS 57,""20217,481"",0,""999,03754"",0,""118540,777"",,,,,,,,"
2019,01/2019,Espírito Santo,Campos,JUBARTE,7-JUB-33H-ESS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
"2019,01/2019,Espírito Santo,Campos,JUBARTE,7-JUB-34H-ESS,Mar,FPSO CIDADE DE ANCHIETA,""97854,132"",0,""23978,37893"",0,""544,321"",,,,,,,,"
"2019,01/2019,Espírito Santo,Campos,JUBARTE,7-JUB-37H-ESS,Mar,PETROBRAS 58,""30667,816"",0,""1797,08281"",0,""86552,627"",,,,,,,,"
"2019,01/2019,Espírito Santo,Campos,JUBARTE,7-JUB-38-ESS,Mar,PETROBRAS 58,,,,,,0,""133906,7"",0,0,0,0,0,0"
"2019,01/2019,Espírito Santo,Campos,JUBARTE,7-JUB-44-ESS,Mar,PETROBRAS 58,""42431,131"",0,""8750,30111"",0,""24826,555"",,,,,,,,"
"2019,01/2019,Espírito Santo,Campos,JUBARTE,7-JUB-45-ESS,Mar,FPSO CAPIXABA,""9678,265"",0,""1684,47493"",0,""20370,57"",,,,,,,,"
"2019,01/2019,Espírito Santo,Campos,JUBARTE,7-JUB-49-ESS,Mar,PETROBRAS 58,,,,,,0,""167861,7"",0,0,0,0,0,0"
"2019,01/2019,Espírito Santo,Campos,JUBARTE,7-JUB-4HP-ESS,Mar,PETROBRAS 57,""19236,721"",0,""840,74632"",0,""51477,398"",,,,,,,,"
"2019,01/2019,Espírito Santo,Campos,JUBARTE,7-JUB-51H-ESS,Mar,PETROBRAS 57,""21198,245"",0,""1080,88802"",0,""99728,837"",,,,,,,,"
"2019,01/2019,Espírito Santo,Campos,JUBARTE,7-JUB-53H-ESS,Mar,PETROBRAS 57,""18371,253"",0,""1071,66831"",0,""74285,476"",,,,,,,,"
"2019,01/2019,Espírito Santo,Campos,JUBARTE,7-JUB-54HA-ESS,Mar,PETROBRAS 57,""23013,518"",0,""1162,12112"",0,""98593,766"",,,,,,,,"
"2019,01/2019,Espírito Santo,Campos,JUBARTE,7-JUB-55-ESS,Mar,PETROBRAS 58,""15357,606"",0,""3088,05447"",0,""14540,336"",,,,,,,,"
"2019,01/2019,Espírito Santo,Campos,JUBARTE,7-JUB-57DPA-ESS,Mar,PETROBRAS 58,""65866,831"",0,""15262,96227"",0,""49049,19"",,,,,,,,"
"2019,01/2019,Espírito Santo,Campos,JUBARTE,7-JUB-58DPA-ESS,Mar,PETROBRAS 58,""76956,324"",0,""16772,28753"",0,""18855,682"",,,,,,,,"
"2019,01/2019,Espírito Santo,Campos,JUBARTE,7-JUB-6HA-ESS,Mar,PETROBRAS 57,""7524,153"",0,""484,40507"",0,""9245,387"",,,,,,,,"
