Ano,Mês/Ano,Estado,Bacia,Campo,Poço,Ambiente,Instalação,Produção de Óleo (m³),Produção de Condensado (m³),Produção de Gás Associado (Mm³),Produção de Gás Não Associado (Mm³),Produção de Água (m³),Injeção de Gás (Mm³),Injeção de Água para Recuperação Secundária (m³),Injeção de Água para Descarte (m³),Injeção de Gás Carbônico (Mm³),Injeção de Nitrogênio (Mm³),Injeção de Vapor de Água (t),Injeção de Polímeros (m³),Injeção de Outros Fluidos (m³)
1992,01/1992,Alagoas,Alagoas,PILAR,4-PIR-4-AL,Terra,Não Informado,"872,1",0,"71,4212",0,"670,6",,,,,,,,
1992,01/1992,Alagoas,Alagoas,PILAR,7-PIR-10-AL,Terra,Não Informado,155,0,"16,2233",0,"2,9",,,,,,,,
1992,01/1992,Alagoas,Alagoas,PILAR,7-PIR-101-AL,Terra,Não Informado,"125,1",0,"9,7531",0,0,,,,,,,,
1992,01/1992,Alagoas,Alagoas,PILAR,7-PIR-104-AL,Terra,Não Informado,"814,5",0,"190,3947",0,"453,2",,,,,,,,
1992,01/1992,Alagoas,Alagoas,PILAR,7-PIR-108-AL,Terra,Não Informado,805,0,"68,6762",0,"240,4",,,,,,,,
1992,01/1992,Alagoas,Alagoas,PILAR,7-PIR-11-AL,Terra,Não Informado,0,0,0,291,0,,,,,,,,
1992,01/1992,Alagoas,Alagoas,PILAR,7-PIR-112-AL,Terra,Não Informado,"294,1",0,"364,9989",0,0,,,,,,,,
1992,01/1992,Alagoas,Alagoas,PILAR,7-PIR-114-AL,Terra,Não Informado,"238,1",0,"180,3784",0,3,,,,,,,,
1992,01/1992,Alagoas,Alagoas,PILAR,7-PIR-120-AL,Terra,Não Informado,"537,5",0,"369,9363",0,"3,1",,,,,,,,
1992,01/1992,Alagoas,Alagoas,PILAR,7-PIR-126-AL,Terra,Não Informado,"934,2",0,"39,6761",0,"453,3",,,,,,,,
1992,01/1992,Alagoas,Alagoas,PILAR,7-PIR-129-AL,Terra,Não Informado,"49,9",0,"4,21",0,"177,2",,,,,,,,
1992,01/1992,Alagoas,Alagoas,PILAR,7-PIR-132D-AL,Terra,Não Informado,"463,3",0,"62,0768",0,309,,,,,,,,
1992,01/1992,Alagoas,Alagoas,PILAR,7-PIR-133-AL,Terra,Não Informado,"502,4",0,"55,787",0,596,,,,,,,,
1992,01/1992,Alagoas,Alagoas,PILAR,7-PIR-136D-AL,Terra,Não Informado,"177,2",0,"15,088",0,"45,7",,,,,,,,
1992,01/1992,Alagoas,Alagoas,PILAR,7-PIR-146-AL,Terra,Não Informado,"302,5",0,"33,4782",0,3,,,,,,,,
1992,01/1992,Alagoas,Alagoas,PILAR,7-PIR-15-AL,Terra,Não Informado,"272,5",0,"111,5692",0,720,,,,,,,,
1992,01/1992,Alagoas,Alagoas,PILAR,7-PIR-18A-AL,Terra,Não Informado,"91,4",0,"11,8723",0,"1053,2",,,,,,,,
1992,01/1992,Alagoas,Alagoas,PILAR,7-PIR-19-AL,Terra,Não Informado,0,0,275,0,0,,,,,,,,
1992,01/1992,Alagoas,Alagoas,PILAR,7-PIR-23-AL,Terra,Não Informado,"1034,7",0,"351,5828",0,"188,6",,,,,,,,
1992,01/1992,Alagoas,Alagoas,PILAR,7-PIR-24-AL,Terra,Não Informado,"756,5",0,"168,4405",0,3,,,,,,,,
1992,01/1992,Alagoas,Alagoas,PILAR,7-PIR-28-AL,Terra,Não Informado,"223,2",0,"11,397",0,"592,1",,,,,,,,
1992,01/1992,Alagoas,Alagoas,PILAR,7-PIR-33-AL,Terra,Não Informado,744,0,"126,8278",0,437,,,,,,,,
1992,01/1992,Alagoas,Alagoas,PILAR,7-PIR-37-AL,Terra,Não Informado,"81,8",0,"9,2295",0,"46,5",,,,,,,,
1992,01/1992,Alagoas,Alagoas,PILAR,7-PIR-40-AL,Terra,Não Informado,"463,6",0,"85,3169",0,0,,,,,,,,
1992,01/1992,Alagoas,Alagoas,PILAR,7-PIR-41-AL,Terra,Não Informado,"305,2",0,"26,0128",0,"3,1",,,,,,,,
1992,01/1992,Alagoas,Alagoas,PILAR,7-PIR-42-AL,Terra,Não Informado,"301,9",0,"505,5512",0,"5,2",,,,,,,,
1992,01/1992,Alagoas,Alagoas,PILAR,7-PIR-43-AL,Terra,Não Informado,"119,8",0,"5,9351",0,"543,8",,,,,,,,
1992,01/1992,Alagoas,Alagoas,PILAR,7-PIR-44-AL,Terra,Não Informado,0,0,0,3211,0,,,,,,,,
1992,01/1992,Alagoas,Alagoas,PILAR,7-PIR-53-AL,Terra,Não Informado,"191,4",0,"24,4708",0,64,,,,,,,,
1992,01/1992,Alagoas,Alagoas,PILAR,7-PIR-60-AL,Terra,Não Informado,"327,2",0,"15,3282",0,"512,9",,,,,,,,
1992,01/1992,Alagoas,Alagoas,PILAR,7-PIR-61-AL,Terra,Não Informado,"389,5",0,"60,8497",0,0,,,,,,,,
1992,01/1992,Alagoas,Alagoas,PILAR,7-PIR-62-AL,Terra,Não Informado,"116,8",0,"41,8448",0,"3,4",,,,,,,,
1992,01/1992,Alagoas,Alagoas,PILAR,7-PIR-66-AL,Terra,Não Informado,"218,7",0,"76,5969",0,"808,3",,,,,,,,
1992,01/1992,Alagoas,Alagoas,PILAR,7-PIR-69-AL,Terra,Não Informado,"344,8",0,"450,27",0,"1,6",,,,,,,,
1992,01/1992,Alagoas,Alagoas,PILAR,7-PIR-75-AL,Terra,Não Informado,"416,1",0,"424,3016",0,0,,,,,,,,
1992,01/1992,Alagoas,Alagoas,PILAR,7-PIR-76-AL,Terra,Não Informado,"1534,1",0,"57,9825",0,"1022,5",,,,,,,,
1992,01/1992,Alagoas,Alagoas,PILAR,7-PIR-83-AL,Terra,Não Informado,"1281,2",0,"139,92",0,"258,8",,,,,,,,
1992,01/1992,Alagoas,Alagoas,PILAR,7-PIR-87-AL,Terra,Não Informado,"1144,5",0,"165,762",0,"3,1",,,,,,,,
1992,01/1992,Alagoas,Alagoas,PILAR,7-PIR-88-AL,Terra,Não Informado,"573,9",0,"93,4789",0,"621,7",,,,,,,,
1992,01/1992,Alagoas,Alagoas,PILAR,7-PIR-92-AL,Terra,Não Informado,"145,2",0,"32,805",0,"218,3",,,,,,,,
1992,01/1992,Alagoas,Alagoas,PILAR,7-PIR-93-AL,Terra,Não Informado,"408,3",0,"104,2799",0,"85,5",,,,,,,,
1992,01/1992,Alagoas,Alagoas,PILAR,7-PIR-97-AL,Terra,Não Informado,81,0,"28,6621",0,324,,,,,,,,
1992,01/1992,Alagoas,Alagoas,PILAR,7-PIR-98-AL,Terra,Não Informado,0,0,0,3379,0,,,,,,,,
1992,01/1992,Alagoas,Alagoas,PILAR,7-PIR-99-AL,Terra,Não Informado,"361,3",0,"30,7862",0,"84,3",,,,,,,,
1992,01/1992,Alagoas,Alagoas,PILAR,7-RR-2-AL,Terra,Não Informado,0,0,0,1147,0,,,,,,,,
1992,01/1992,Alagoas,Alagoas,PILAR,8-PIR-135-AL,Terra,Não Informado,"1595,8",0,"598,5629",0,"3,1",,,,,,,,
1992,01/1992,Alagoas,Alagoas,SUL DE CORURIPE,1-SCE-1-AL,Terra,Não Informado,272,0,19,0,"59,8",,,,,,,,
1992,01/1992,Alagoas,Alagoas,SÃO MIGUEL DOS CAMPOS,3-SMC-5-AL,Terra,Não Informado,0,0,0,1240,0,,,,,,,,
1992,01/1992,Alagoas,Alagoas,SÃO MIGUEL DOS CAMPOS,7-SMC-11-AL,Terra,Não Informado,0,0,0,951,0,,,,,,,,
1992,01/1992,Alagoas,Alagoas,SÃO MIGUEL DOS CAMPOS,7-SMC-14D-AL,Terra,Não Informado,93,0,"762,5924",0,"102,3",,,,,,,,
1992,01/1992,Alagoas,Alagoas,SÃO MIGUEL DOS CAMPOS,7-SMC-29-AL,Terra,Não Informado,0,0,0,644,0,,,,,,,,
1992,01/1992,Alagoas,Alagoas,SÃO MIGUEL DOS CAMPOS,7-SMC-39-AL,Terra,Não Informado,372,0,"159,4076",0,"3,1",,,,,,,,
1992,01/1992,Alagoas,Alagoas,TABULEIRO DOS MARTINS,3-TM-3-AL,Terra,Não Informado,"58,1",0,"2,3531",0,"49,6",,,,,,,,
1992,01/1992,Alagoas,Alagoas,TABULEIRO DOS MARTINS,3-TM-6-AL,Terra,Não Informado,"39,4",0,"1,554",0,"59,4",,,,,,,,
1992,01/1992,Alagoas,Alagoas,TABULEIRO DOS MARTINS,3-TM-9-AL,Terra,Não Informado,"29,4",0,"4,7608",0,"156,6",,,,,,,,
1992,01/1992,Alagoas,Alagoas,TABULEIRO DOS MARTINS,7-TM-12-AL,Terra,Não Informado,"56,4",0,"11,4714",0,36,,,,,,,,
1992,01/1992,Alagoas,Alagoas,TABULEIRO DOS MARTINS,7-TM-15-AL,Terra,Não Informado,"173,8",0,"8,3227",0,"295,7",,,,,,,,
1992,01/1992,Alagoas,Alagoas,TABULEIRO DOS MARTINS,7-TM-16-AL,Terra,Não Informado,"121,1",0,"5,9784",0,"15,5",,,,,,,,
1992,01/1992,Alagoas,Alagoas,TABULEIRO DOS MARTINS,7-TM-18-AL,Terra,Não Informado,"109,3",0,"18,6271",0,9,,,,,,,,
1992,01/1992,Alagoas,Alagoas,TABULEIRO DOS MARTINS,7-TM-21-AL,Terra,Não Informado,"10,9",0,"2,6733",0,"20,2",,,,,,,,
1992,01/1992,Alagoas,Alagoas,TABULEIRO DOS MARTINS,7-TM-24D-AL,Terra,Não Informado,33,0,"0,9906",0,"21,6",,,,,,,,
1992,01/1992,Alagoas,Alagoas,TABULEIRO DOS MARTINS,7-TM-26-AL,Terra,Não Informado,"9,3",0,"0,2995",0,0,,,,,,,,
1992,01/1992,Alagoas,Alagoas,TABULEIRO DOS MARTINS,7-TM-30-AL,Terra,Não Informado,"32,4",0,"2,1799",0,"21,7",,,,,,,,
1992,01/1992,Alagoas,Alagoas,TABULEIRO DOS MARTINS,7-TM-32-AL,Terra,Não Informado,"152,1",0,"4,5794",0,219,,,,,,,,
1992,01/1992,Alagoas,Alagoas,TABULEIRO DOS MARTINS,7-TM-33-AL,Terra,Não Informado,"423,4",0,"24,2754",0,"3,1",,,,,,,,
1992,01/1992,Alagoas,Alagoas,TABULEIRO DOS MARTINS,7-TM-36-AL,Terra,Não Informado,"14,8",0,"2,8925",0,"17,9",,,,,,,,
1992,01/1992,Alagoas,Alagoas,TABULEIRO DOS MARTINS,7-TM-37D-AL,Terra,Não Informado,"121,1",0,"7,878",0,"14,6",,,,,,,,
1992,01/1992,Alagoas,Alagoas,TABULEIRO DOS MARTINS,7-TM-39D-AL,Terra,Não Informado,"251,8",0,"10,2802",0,"410,7",,,,,,,,
1992,01/1992,Alagoas,Alagoas,TABULEIRO DOS MARTINS,7-TM-48-AL,Terra,Não Informado,"41,5",0,"2,3794",0,"3,1",,,,,,,,
1992,01/1992,Alagoas,Alagoas,TABULEIRO DOS MARTINS,7-TM-49-AL,Terra,Não Informado,"32,8",0,"2,9318",0,"3,1",,,,,,,,
1992,01/1992,Alagoas,Alagoas,TABULEIRO DOS MARTINS,7-TM-52-AL,Terra,Não Informado,"62,9",0,"5,2018",0,"145,5",,,,,,,,
1992,01/1992,Alagoas,Alagoas,TABULEIRO DOS MARTINS,7-TM-53D-AL,Terra,Não Informado,39,0,"3,2207",0,78,,,,,,,,
1992,01/1992,Alagoas,Alagoas,TABULEIRO DOS MARTINS,7-TM-56D-AL,Terra,Não Informado,"42,5",0,"5,15",0,"28,8",,,,,,,,
1992,01/1992,Amazonas,Solimões,RIO URUCU,3-RUC-11D-AM,Terra,Não Informado,"2565,6",0,"430,7635",0,0,,,,,,,,
1992,01/1992,Amazonas,Solimões,RIO URUCU,3-RUC-12-AM,Terra,Não Informado,"1676,1",0,"1044,7708",0,0,,,,,,,,
1992,01/1992,Amazonas,Solimões,RIO URUCU,3-RUC-13D-AM,Terra,Não Informado,"3664,6",0,"575,8055",0,0,,,,,,,,
1992,01/1992,Amazonas,Solimões,RIO URUCU,3-RUC-14D-AM,Terra,Não Informado,"1827,4",0,"1770,8819",0,0,,,,,,,,
1992,01/1992,Amazonas,Solimões,RIO URUCU,3-RUC-16D-AM,Terra,Não Informado,"2416,2",0,"430,3379",0,0,,,,,,,,
1992,01/1992,Amazonas,Solimões,RIO URUCU,3-RUC-21-AM,Terra,Não Informado,"117,4",0,"118,8576",0,0,,,,,,,,
1992,01/1992,Amazonas,Solimões,RIO URUCU,3-RUC-3-AM,Terra,Não Informado,"1508,4",0,"312,4568",0,"205,8",,,,,,,,
1992,01/1992,Amazonas,Solimões,RIO URUCU,3-RUC-4-AM,Terra,Não Informado,"2050,4",0,"1982,6871",0,0,,,,,,,,
1992,01/1992,Amazonas,Solimões,RIO URUCU,3-RUC-7-AM,Terra,Não Informado,"2795,3",0,"1204,6016",0,0,,,,,,,,
1992,01/1992,Amazonas,Solimões,RIO URUCU,3-RUC-8-AM,Terra,Não Informado,"2191,5",0,"1849,3811",0,0,,,,,,,,
1992,01/1992,Amazonas,Solimões,RIO URUCU,3-RUC-9D-AM,Terra,Não Informado,1756,0,"1563,1168",0,0,,,,,,,,
1992,01/1992,Amazonas,Solimões,RIO URUCU,4-RUC-10-AM,Terra,Não Informado,"1165,1",0,"354,7058",0,548,,,,,,,,
1992,01/1992,Amazonas,Solimões,RIO URUCU,4-RUC-2-AM,Terra,Não Informado,"2635,3",0,"2447,5927",0,0,,,,,,,,
1992,01/1992,Amazonas,Solimões,RIO URUCU,4-RUC-5-AM,Terra,Não Informado,"1861,6",0,"356,7049",0,"571,8",,,,,,,,
1992,01/1992,Amazonas,Solimões,RIO URUCU,7-RUC-18D-AM,Terra,Não Informado,"1771,2",0,"1540,9688",0,0,,,,,,,,
1992,01/1992,Amazonas,Solimões,RIO URUCU,7-RUC-23D-AM,Terra,Não Informado,"2163,4",0,"876,7063",0,0,,,,,,,,
1992,01/1992,Amazonas,Solimões,RIO URUCU,7-RUC-24D-AM,Terra,Não Informado,"1934,5",0,"681,6609",0,0,,,,,,,,
1992,01/1992,Bahia,Mucuri,ILHA DA CAÇUMBA,1-ICA-1-BA,Terra,Não Informado,"935,7",0,"23,7665",0,"49,4",,,,,,,,
1992,01/1992,Bahia,Mucuri,ILHA DA CAÇUMBA,7-ICA-10-BA,Terra,Não Informado,"521,8",0,"10,436",0,"305,8",,,,,,,,
1992,01/1992,Bahia,Mucuri,ILHA DA CAÇUMBA,7-ICA-4-BA,Terra,Não Informado,"770,6",0,"19,5732",0,"40,9",,,,,,,,
1992,01/1992,Bahia,Mucuri,ILHA DA CAÇUMBA,7-ICA-6-BA,Terra,Não Informado,"921,5",0,"23,4062",0,49,,,,,,,,
1992,01/1992,Bahia,Mucuri,ILHA DA CAÇUMBA,7-ICA-7-BA,Terra,Não Informado,"218,3",0,"5,5448",0,"31,5",,,,,,,,
1992,01/1992,Bahia,Mucuri,ILHA DA CAÇUMBA,7-ICA-9D-BA,Terra,Não Informado,"547,1",0,"10,942",0,"28,2",,,,,,,,
1992,01/1992,Bahia,Recôncavo,APRAIÚS,3-APR-5-BA,Terra,Não Informado,"225,9",0,"27,679",0,0,,,,,,,,
1992,01/1992,Bahia,Recôncavo,APRAIÚS,7-APR-10-BA,Terra,Não Informado,"170,5",0,"98,5297",0,"5,4",,,,,,,,
1992,01/1992,Bahia,Recôncavo,APRAIÚS,7-APR-9-BA,Terra,Não Informado,"47,6",0,"28,7913",0,"162,9",,,,,,,,
1992,01/1992,Bahia,Recôncavo,ARAÇÁS,1-AR-2-BA,Terra,Não Informado,0,0,1379,0,0,,,,,,,,
1992,01/1992,Bahia,Recôncavo,ARAÇÁS,3-AR-14-BA,Terra,Não Informado,"61,4",0,"10,4617",0,0,,,,,,,,
1992,01/1992,Bahia,Recôncavo,ARAÇÁS,3-AR-20-BA,Terra,Não Informado,"235,7",0,"0,3766",0,"4478,3",,,,,,,,
1992,01/1992,Bahia,Recôncavo,ARAÇÁS,5-AR-49-BA,Terra,Não Informado,168,0,"1,7272",0,1124,,,,,,,,
1992,01/1992,Bahia,Recôncavo,ARAÇÁS,7-AR-104-BA,Terra,Não Informado,"727,8",0,"5,2595",0,"757,7",,,,,,,,
1992,01/1992,Bahia,Recôncavo,ARAÇÁS,7-AR-106-BA,Terra,Não Informado,"190,1",0,"3,7597",0,"61,4",,,,,,,,
1992,01/1992,Bahia,Recôncavo,ARAÇÁS,7-AR-107-BA,Terra,Não Informado,"42,2",0,"0,8669",0,"801,8",,,,,,,,
1992,01/1992,Bahia,Recôncavo,ARAÇÁS,7-AR-108-BA,Terra,Não Informado,"73,9",0,"3,0234",0,0,,,,,,,,
1992,01/1992,Bahia,Recôncavo,ARAÇÁS,7-AR-110-BA,Terra,Não Informado,"84,6",0,"0,592",0,"34,5",,,,,,,,
1992,01/1992,Bahia,Recôncavo,ARAÇÁS,7-AR-112A-BA,Terra,Não Informado,"233,9",0,"13,571",0,"386,1",,,,,,,,
1992,01/1992,Bahia,Recôncavo,ARAÇÁS,7-AR-113-BA,Terra,Não Informado,"533,5",0,"10,7188",0,0,,,,,,,,
1992,01/1992,Bahia,Recôncavo,ARAÇÁS,7-AR-115-BA,Terra,Não Informado,"55,9",0,"1,5151",0,"4,8",,,,,,,,
1992,01/1992,Bahia,Recôncavo,ARAÇÁS,7-AR-120-BA,Terra,Não Informado,"167,7",0,"3,501",0,"818,9",,,,,,,,
1992,01/1992,Bahia,Recôncavo,ARAÇÁS,7-AR-121-BA,Terra,Não Informado,"145,2",0,"2,6514",0,0,,,,,,,,
1992,01/1992,Bahia,Recôncavo,ARAÇÁS,7-AR-122-BA,Terra,Não Informado,"132,1",0,"0,1442",0,"499,5",,,,,,,,
1992,01/1992,Bahia,Recôncavo,ARAÇÁS,7-AR-123-BA,Terra,Não Informado,"280,3",0,"33,4561",0,"840,9",,,,,,,,
1992,01/1992,Bahia,Recôncavo,ARAÇÁS,7-AR-124-BA,Terra,Não Informado,168,0,"3,5011",0,"9,3",,,,,,,,
1992,01/1992,Bahia,Recôncavo,ARAÇÁS,7-AR-126-BA,Terra,Não Informado,"140,6",0,"2,8201",0,0,,,,,,,,
1992,01/1992,Bahia,Recôncavo,ARAÇÁS,7-AR-128-BA,Terra,Não Informado,"187,5",0,"2,5917",0,88,,,,,,,,
