Ano,Mês/Ano,Estado,Bacia,Campo,Poço,Ambiente,Instalação,Produção de Óleo (m³),Produção de Condensado (m³),Produção de Gás Associado (Mm³),Produção de Gás Não Associado (Mm³),Produção de Água (m³),Injeção de Gás (Mm³),Injeção de Água para Recuperação Secundária (m³),Injeção de Água para Descarte (m³),Injeção de Gás Carbônico (Mm³),Injeção de Nitrogênio (Mm³),Injeção de Vapor de Água (t),Injeção de Polímeros (m³),Injeção de Outros Fluidos (m³)
1975,01/1975,Alagoas,Alagoas,TABULEIRO DOS MARTINS,7-TM-18-AL,Terra,Não Informado,"100,1",0,"11,518",0,"8,3",,,,,,,,
1975,01/1975,Alagoas,Alagoas,TABULEIRO DOS MARTINS,7-TM-26-AL,Terra,Não Informado,"67,7",0,"0,696",0,"0,9",,,,,,,,
1975,01/1975,Alagoas,Alagoas,TABULEIRO DOS MARTINS,7-TM-27-AL,Terra,Não Informado,"58,3",0,"0,88",0,31,,,,,,,,
1975,01/1975,Alagoas,Alagoas,TABULEIRO DOS MARTINS,7-TM-5-AL,Terra,Não Informado,"29,2",0,"0,446",0,"3,1",,,,,,,,
1975,01/1975,Bahia,Camamu,JIRIBATUBA,1-JI-1-BA,Terra,Não Informado,554,0,"8,31",0,0,,,,,,,,
1975,01/1975,Bahia,Recôncavo,APRAIÚS,1-APR-1-BA,Terra,Não Informado,647,0,"32,997",0,"18,7",,,,,,,,
1975,01/1975,Bahia,Recôncavo,APRAIÚS,3-APR-5-BA,Terra,Não Informado,1169,0,"59,619",0,0,,,,,,,,
1975,01/1975,Bahia,Recôncavo,ARAÇÁS,1-AR-2-BA,Terra,Não Informado,0,0,"2528,837",0,0,,,,,,,,
1975,01/1975,Bahia,Recôncavo,ARAÇÁS,3-AR-13-BA,Terra,Não Informado,"210,3",0,"15,739",0,1673,,,,,,,,
1975,01/1975,Bahia,Recôncavo,ARAÇÁS,3-AR-15-BA,Terra,Não Informado,2561,0,"974,299",0,0,,,,,,,,
1975,01/1975,Bahia,Recôncavo,ARAÇÁS,3-AR-16-BA,Terra,Não Informado,"573,5",0,"14,515",0,0,,,,,,,,
1975,01/1975,Bahia,Recôncavo,ARAÇÁS,3-AR-20-BA,Terra,Não Informado,"1457,3",0,"102,434",0,476,,,,,,,,
1975,01/1975,Bahia,Recôncavo,ARAÇÁS,5-AR-49-BA,Terra,Não Informado,"799,2",0,"31,617",0,"248,5",,,,,,,,
1975,01/1975,Bahia,Recôncavo,ARAÇÁS,7-AR-103-BA,Terra,Não Informado,"2768,7",0,"917,775",0,0,,,,,,,,
1975,01/1975,Bahia,Recôncavo,ARAÇÁS,7-AR-104-BA,Terra,Não Informado,1490,0,"58,935",0,"1680,3",,,,,,,,
1975,01/1975,Bahia,Recôncavo,ARAÇÁS,7-AR-106-BA,Terra,Não Informado,"1788,7",0,"46,934",0,"2417,1",,,,,,,,
1975,01/1975,Bahia,Recôncavo,ARAÇÁS,7-AR-107-BA,Terra,Não Informado,"612,8",0,"16,078",0,"1940,7",,,,,,,,
1975,01/1975,Bahia,Recôncavo,ARAÇÁS,7-AR-108-BA,Terra,Não Informado,"4989,2",0,"389,826",0,"452,6",,,,,,,,
1975,01/1975,Bahia,Recôncavo,ARAÇÁS,7-AR-109D-BA,Terra,Não Informado,"3880,2",0,"91,059",0,"2387,9",,,,,,,,
1975,01/1975,Bahia,Recôncavo,ARAÇÁS,7-AR-110-BA,Terra,Não Informado,"989,4",0,"43,892",0,"1893,6",,,,,,,,
1975,01/1975,Bahia,Recôncavo,ARAÇÁS,7-AR-111-BA,Terra,Não Informado,"1384,6",0,"473,884",0,0,,,,,,,,
1975,01/1975,Bahia,Recôncavo,ARAÇÁS,7-AR-112A-BA,Terra,Não Informado,"5811,7",0,"123,419",0,"4153,4",,,,,,,,
1975,01/1975,Bahia,Recôncavo,ARAÇÁS,7-AR-113-BA,Terra,Não Informado,"4865,9",0,"105,229",0,"423,3",,,,,,,,
1975,01/1975,Bahia,Recôncavo,ARAÇÁS,7-AR-115-BA,Terra,Não Informado,"575,8",0,"14,573",0,0,,,,,,,,
1975,01/1975,Bahia,Recôncavo,ARAÇÁS,7-AR-116-BA,Terra,Não Informado,"1384,3",0,"103,586",0,"1388,7",,,,,,,,
1975,01/1975,Bahia,Recôncavo,ARAÇÁS,7-AR-117-BA,Terra,Não Informado,"315,4",0,"23,601",0,"1844,7",,,,,,,,
1975,01/1975,Bahia,Recôncavo,ARAÇÁS,7-AR-120-BA,Terra,Não Informado,"260,4",0,"6,832",0,1644,,,,,,,,
1975,01/1975,Bahia,Recôncavo,ARAÇÁS,7-AR-122-BA,Terra,Não Informado,"1617,6",0,"118,21",0,"3829,7",,,,,,,,
1975,01/1975,Bahia,Recôncavo,ARAÇÁS,7-AR-123-BA,Terra,Não Informado,"274,5",0,"3,163",0,0,,,,,,,,
1975,01/1975,Bahia,Recôncavo,ARAÇÁS,7-AR-125-BA,Terra,Não Informado,416,0,"9,068",0,1160,,,,,,,,
1975,01/1975,Bahia,Recôncavo,ARAÇÁS,7-AR-126-BA,Terra,Não Informado,"1993,7",0,"43,465",0,"1088,3",,,,,,,,
1975,01/1975,Bahia,Recôncavo,ARAÇÁS,7-AR-128-BA,Terra,Não Informado,"791,3",0,"71,272",0,"1881,2",,,,,,,,
1975,01/1975,Bahia,Recôncavo,ARAÇÁS,7-AR-129-BA,Terra,Não Informado,"5839,3",0,"122,988",0,3088,,,,,,,,
1975,01/1975,Bahia,Recôncavo,ARAÇÁS,7-AR-130-BA,Terra,Não Informado,"3562,2",0,"77,655",0,460,,,,,,,,
1975,01/1975,Bahia,Recôncavo,ARAÇÁS,7-AR-131-BA,Terra,Não Informado,"1391,8",0,"104,148",0,"2268,1",,,,,,,,
1975,01/1975,Bahia,Recôncavo,ARAÇÁS,7-AR-135-BA,Terra,Não Informado,"217,9",0,"7,574",0,"277,1",,,,,,,,
1975,01/1975,Bahia,Recôncavo,ARAÇÁS,7-AR-136D-BA,Terra,Não Informado,"473,7",0,"16,46",0,"5,5",,,,,,,,
1975,01/1975,Bahia,Recôncavo,ARAÇÁS,7-AR-18-BA,Terra,Não Informado,"738,5",0,"60,949",0,0,,,,,,,,
1975,01/1975,Bahia,Recôncavo,ARAÇÁS,7-AR-23-BA,Terra,Não Informado,"498,4",0,"12,615",0,0,,,,,,,,
1975,01/1975,Bahia,Recôncavo,ARAÇÁS,7-AR-24-BA,Terra,Não Informado,"211,4",0,"4,61",0,"2091,2",,,,,,,,
1975,01/1975,Bahia,Recôncavo,ARAÇÁS,7-AR-25-BA,Terra,Não Informado,"989,3",0,"1415,827",0,0,,,,,,,,
1975,01/1975,Bahia,Recôncavo,ARAÇÁS,7-AR-27-BA,Terra,Não Informado,"516,5",0,"44,864",0,0,,,,,,,,
1975,01/1975,Bahia,Recôncavo,ARAÇÁS,7-AR-28-BA,Terra,Não Informado,"2779,7",0,"56,508",0,"2428,6",,,,,,,,
1975,01/1975,Bahia,Recôncavo,ARAÇÁS,7-AR-29-BA,Terra,Não Informado,"377,2",0,"20,162",0,"389,2",,,,,,,,
1975,01/1975,Bahia,Recôncavo,ARAÇÁS,7-AR-31-BA,Terra,Não Informado,"1323,4",0,"28,85",0,"480,5",,,,,,,,
1975,01/1975,Bahia,Recôncavo,ARAÇÁS,7-AR-32-BA,Terra,Não Informado,"3433,7",0,"88,61",0,"2032,2",,,,,,,,
1975,01/1975,Bahia,Recôncavo,ARAÇÁS,7-AR-33-BA,Terra,Não Informado,"600,2",0,"15,191",0,0,,,,,,,,
1975,01/1975,Bahia,Recôncavo,ARAÇÁS,7-AR-34-BA,Terra,Não Informado,"521,2",0,"39,003",0,"313,1",,,,,,,,
1975,01/1975,Bahia,Recôncavo,ARAÇÁS,7-AR-36-BA,Terra,Não Informado,"310,4",0,"88,187",0,0,,,,,,,,
1975,01/1975,Bahia,Recôncavo,ARAÇÁS,7-AR-38-BA,Terra,Não Informado,4116,0,"301,626",0,"4257,2",,,,,,,,
1975,01/1975,Bahia,Recôncavo,ARAÇÁS,7-AR-40-BA,Terra,Não Informado,"2995,6",0,"65,303",0,845,,,,,,,,
1975,01/1975,Bahia,Recôncavo,ARAÇÁS,7-AR-43-BA,Terra,Não Informado,1654,0,"36,058",0,"1855,7",,,,,,,,
1975,01/1975,Bahia,Recôncavo,ARAÇÁS,7-AR-44-BA,Terra,Não Informado,2559,0,"55,787",0,"2064,4",,,,,,,,
1975,01/1975,Bahia,Recôncavo,ARAÇÁS,7-AR-46-BA,Terra,Não Informado,"282,9",0,"24,59",0,0,,,,,,,,
1975,01/1975,Bahia,Recôncavo,ARAÇÁS,7-AR-47-BA,Terra,Não Informado,"1918,8",0,"564,093",0,0,,,,,,,,
1975,01/1975,Bahia,Recôncavo,ARAÇÁS,7-AR-50-BA,Terra,Não Informado,"614,5",0,"53,387",0,0,,,,,,,,
1975,01/1975,Bahia,Recôncavo,ARAÇÁS,7-AR-52-BA,Terra,Não Informado,"728,1",0,"18,426",0,"19,6",,,,,,,,
1975,01/1975,Bahia,Recôncavo,ARAÇÁS,7-AR-53-BA,Terra,Não Informado,"1133,4",0,"34,355",0,"785,1",,,,,,,,
1975,01/1975,Bahia,Recôncavo,ARAÇÁS,7-AR-54-BA,Terra,Não Informado,"1473,4",0,"132,703",0,"622,2",,,,,,,,
1975,01/1975,Bahia,Recôncavo,ARAÇÁS,7-AR-55-BA,Terra,Não Informado,"277,1",0,"6,04",0,"1124,5",,,,,,,,
1975,01/1975,Bahia,Recôncavo,ARAÇÁS,7-AR-56A-BA,Terra,Não Informado,"3093,5",0,"231,489",0,"1200,1",,,,,,,,
1975,01/1975,Bahia,Recôncavo,ARAÇÁS,7-AR-57-BA,Terra,Não Informado,"4171,1",0,"303,705",0,"2775,3",,,,,,,,
1975,01/1975,Bahia,Recôncavo,ARAÇÁS,7-AR-58-BA,Terra,Não Informado,"707,2",0,"15,417",0,"1872,7",,,,,,,,
1975,01/1975,Bahia,Recôncavo,ARAÇÁS,7-AR-60A-BA,Terra,Não Informado,"1399,4",0,"111,04",0,"3824,5",,,,,,,,
1975,01/1975,Bahia,Recôncavo,ARAÇÁS,7-AR-62-BA,Terra,Não Informado,"820,6",0,"71,294",0,0,,,,,,,,
1975,01/1975,Bahia,Recôncavo,ARAÇÁS,7-AR-64A-BA,Terra,Não Informado,"4469,5",0,"95,41",0,"2665,9",,,,,,,,
1975,01/1975,Bahia,Recôncavo,ARAÇÁS,7-AR-65-BA,Terra,Não Informado,"340,2",0,"91,645",0,0,,,,,,,,
1975,01/1975,Bahia,Recôncavo,ARAÇÁS,7-AR-70-BA,Terra,Não Informado,"1826,9",0,"737,798",0,0,,,,,,,,
1975,01/1975,Bahia,Recôncavo,ARAÇÁS,7-AR-72-BA,Terra,Não Informado,"1027,5",0,"540,984",0,0,,,,,,,,
1975,01/1975,Bahia,Recôncavo,ARAÇÁS,7-AR-77-BA,Terra,Não Informado,"576,9",0,"22,824",0,"250,1",,,,,,,,
1975,01/1975,Bahia,Recôncavo,ARAÇÁS,7-AR-78-BA,Terra,Não Informado,"641,5",0,"25,376",0,"438,1",,,,,,,,
1975,01/1975,Bahia,Recôncavo,ARAÇÁS,7-AR-80-BA,Terra,Não Informado,"2167,9",0,"367,721",0,0,,,,,,,,
1975,01/1975,Bahia,Recôncavo,ARAÇÁS,7-AR-81-BA,Terra,Não Informado,"1000,2",0,"11,524",0,"198,2",,,,,,,,
1975,01/1975,Bahia,Recôncavo,ARAÇÁS,7-AR-87-BA,Terra,Não Informado,"314,2",0,"12,432",0,"44,1",,,,,,,,
1975,01/1975,Bahia,Recôncavo,ARAÇÁS,7-AR-88-BA,Terra,Não Informado,245,0,"8,518",0,0,,,,,,,,
1975,01/1975,Bahia,Recôncavo,ARAÇÁS,7-AR-89-BA,Terra,Não Informado,"26,1",0,"2,154",0,0,,,,,,,,
1975,01/1975,Bahia,Recôncavo,ARAÇÁS,7-AR-91-BA,Terra,Não Informado,"967,9",0,"11,153",0,391,,,,,,,,
1975,01/1975,Bahia,Recôncavo,ARAÇÁS,7-AR-96-BA,Terra,Não Informado,679,0,"26,851",0,"291,7",,,,,,,,
1975,01/1975,Bahia,Recôncavo,ARAÇÁS,8-AR-114-BA,Terra,Não Informado,"2146,4",0,"46,793",0,"1620,5",,,,,,,,
1975,01/1975,Bahia,Recôncavo,ARAÇÁS,8-AR-97-BA,Terra,Não Informado,"559,9",0,"41,898",0,"536,7",,,,,,,,
1975,01/1975,Bahia,Recôncavo,BOM LUGAR,1-BL-1-BA,Terra,Não Informado,332,0,"19,92",0,0,,,,,,,,
1975,01/1975,Bahia,Recôncavo,BREJINHO,4-BJ-1-BA,Terra,Não Informado,320,0,"8,702",0,"333,2",,,,,,,,
1975,01/1975,Bahia,Recôncavo,BREJINHO,7-BJ-2-BA,Terra,Não Informado,"169,3",0,"4,599",0,"169,3",,,,,,,,
1975,01/1975,Bahia,Recôncavo,BREJINHO,7-BJ-5-BA,Terra,Não Informado,"544,4",0,"14,807",0,"205,8",,,,,,,,
1975,01/1975,Bahia,Recôncavo,BREJINHO,7-BJ-6-BA,Terra,Não Informado,"256,3",0,"6,965",0,"497,2",,,,,,,,
1975,01/1975,Bahia,Recôncavo,BURACICA,1-BA-2-BA,Terra,Não Informado,"1582,4",0,"26,743",0,"2254,4",,,,,,,,
1975,01/1975,Bahia,Recôncavo,BURACICA,1-BA-3-BA,Terra,Não Informado,1011,0,"4,651",0,"370,7",,,,,,,,
1975,01/1975,Bahia,Recôncavo,BURACICA,3-BA-8-BA,Terra,Não Informado,"2218,9",0,"10,251",0,"2460,4",,,,,,,,
1975,01/1975,Bahia,Recôncavo,BURACICA,7-BA-10-BA,Terra,Não Informado,"2869,4",0,"48,494",0,"2888,2",,,,,,,,
1975,01/1975,Bahia,Recôncavo,BURACICA,7-BA-100-BA,Terra,Não Informado,"1816,7",0,"8,393",0,"82,8",,,,,,,,
1975,01/1975,Bahia,Recôncavo,BURACICA,7-BA-101-BA,Terra,Não Informado,"357,2",0,"1,65",0,"26,8",,,,,,,,
1975,01/1975,Bahia,Recôncavo,BURACICA,7-BA-102-BA,Terra,Não Informado,"953,6",0,"4,406",0,"39,8",,,,,,,,
1975,01/1975,Bahia,Recôncavo,BURACICA,7-BA-103-BA,Terra,Não Informado,"2354,7",0,"10,831",0,"4372,8",,,,,,,,
1975,01/1975,Bahia,Recôncavo,BURACICA,7-BA-104-BA,Terra,Não Informado,"177,1",0,"0,815",0,0,,,,,,,,
1975,01/1975,Bahia,Recôncavo,BURACICA,7-BA-105-BA,Terra,Não Informado,"791,9",0,"3,659",0,"503,7",,,,,,,,
1975,01/1975,Bahia,Recôncavo,BURACICA,7-BA-106-BA,Terra,Não Informado,"618,5",0,"2,857",0,"2000,9",,,,,,,,
1975,01/1975,Bahia,Recôncavo,BURACICA,7-BA-107-BA,Terra,Não Informado,"649,8",0,"3,054",0,0,,,,,,,,
1975,01/1975,Bahia,Recôncavo,BURACICA,7-BA-108-BA,Terra,Não Informado,871,0,"4,024",0,"13,9",,,,,,,,
1975,01/1975,Bahia,Recôncavo,BURACICA,7-BA-11-BA,Terra,Não Informado,"295,8",0,"1,367",0,2673,,,,,,,,
1975,01/1975,Bahia,Recôncavo,BURACICA,7-BA-113-BA,Terra,Não Informado,"270,8",0,"1,244",0,"906,9",,,,,,,,
1975,01/1975,Bahia,Recôncavo,BURACICA,7-BA-114-BA,Terra,Não Informado,"263,1",0,"1,216",0,0,,,,,,,,
1975,01/1975,Bahia,Recôncavo,BURACICA,7-BA-116-BA,Terra,Não Informado,"619,9",0,"2,864",0,"146,6",,,,,,,,
1975,01/1975,Bahia,Recôncavo,BURACICA,7-BA-117-BA,Terra,Não Informado,"419,6",0,"1,934",0,"1078,7",,,,,,,,
1975,01/1975,Bahia,Recôncavo,BURACICA,7-BA-118-BA,Terra,Não Informado,"246,4",0,"1,133",0,"0,3",,,,,,,,
1975,01/1975,Bahia,Recôncavo,BURACICA,7-BA-119-BA,Terra,Não Informado,"391,3",0,"1,841",0,"2506,8",,,,,,,,
1975,01/1975,Bahia,Recôncavo,BURACICA,7-BA-12-BA,Terra,Não Informado,"475,1",0,"2,195",0,"15,3",,,,,,,,
1975,01/1975,Bahia,Recôncavo,BURACICA,7-BA-120-BA,Terra,Não Informado,"854,8",0,"3,949",0,"85,3",,,,,,,,
1975,01/1975,Bahia,Recôncavo,BURACICA,7-BA-121-BA,Terra,Não Informado,"662,6",0,"3,048",0,"1754,6",,,,,,,,
1975,01/1975,Bahia,Recôncavo,BURACICA,7-BA-122-BA,Terra,Não Informado,"1708,5",0,"7,857",0,"1641,4",,,,,,,,
1975,01/1975,Bahia,Recôncavo,BURACICA,7-BA-123-BA,Terra,Não Informado,"685,1",0,"3,153",0,"105,2",,,,,,,,
1975,01/1975,Bahia,Recôncavo,BURACICA,7-BA-125-BA,Terra,Não Informado,1459,0,"6,71",0,"18,8",,,,,,,,
1975,01/1975,Bahia,Recôncavo,BURACICA,7-BA-13-BA,Terra,Não Informado,"682,3",0,"3,152",0,0,,,,,,,,
1975,01/1975,Bahia,Recôncavo,BURACICA,7-BA-15-BA,Terra,Não Informado,"662,1",0,"11,19",0,"5029,8",,,,,,,,
1975,01/1975,Bahia,Recôncavo,BURACICA,7-BA-17-BA,Terra,Não Informado,"1020,8",0,"17,252",0,"1403,2",,,,,,,,
1975,01/1975,Bahia,Recôncavo,BURACICA,7-BA-19-BA,Terra,Não Informado,"589,8",0,"2,725",0,0,,,,,,,,
1975,01/1975,Bahia,Recôncavo,BURACICA,7-BA-21-BA,Terra,Não Informado,"411,2",0,"1,9",0,"665,6",,,,,,,,
1975,01/1975,Bahia,Recôncavo,BURACICA,7-BA-23-BA,Terra,Não Informado,"1180,6",0,"5,454",0,"3952,5",,,,,,,,
1975,01/1975,Bahia,Recôncavo,BURACICA,7-BA-24-BA,Terra,Não Informado,"1318,2",0,"6,09",0,0,,,,,,,,
1975,01/1975,Bahia,Recôncavo,BURACICA,7-BA-27-BA,Terra,Não Informado,1018,0,"4,703",0,0,,,,,,,,
1975,01/1975,Bahia,Recôncavo,BURACICA,7-BA-29-BA,Terra,Não Informado,1158,0,"5,35",0,"147,6",,,,,,,,
1975,01/1975,Bahia,Recôncavo,BURACICA,7-BA-30-BA,Terra,Não Informado,"1229,9",0,"20,787",0,"4599,9",,,,,,,,
1975,01/1975,Bahia,Recôncavo,BURACICA,7-BA-31-BA,Terra,Não Informado,"987,3",0,"4,561",0,"658,1",,,,,,,,
1975,01/1975,Bahia,Recôncavo,BURACICA,7-BA-32-BA,Terra,Não Informado,"1666,7",0,"7,7",0,"555,8",,,,,,,,
1975,01/1975,Bahia,Recôncavo,BURACICA,7-BA-33-BA,Terra,Não Informado,33,0,"0,152",0,0,,,,,,,,
1975,01/1975,Bahia,Recôncavo,BURACICA,7-BA-34-BA,Terra,Não Informado,"971,6",0,"4,489",0,"1623,1",,,,,,,,
1975,01/1975,Bahia,Recôncavo,BURACICA,7-BA-35-BA,Terra,Não Informado,"1573,1",0,"7,268",0,"248,8",,,,,,,,
1975,01/1975,Bahia,Recôncavo,BURACICA,7-BA-36-BA,Terra,Não Informado,"2201,4",0,"10,17",0,"2849,9",,,,,,,,
1975,01/1975,Bahia,Recôncavo,BURACICA,7-BA-37-BA,Terra,Não Informado,"988,9",0,"4,569",0,0,,,,,,,,
1975,01/1975,Bahia,Recôncavo,BURACICA,7-BA-38-BA,Terra,Não Informado,"637,3",0,"2,944",0,"974,9",,,,,,,,
1975,01/1975,Bahia,Recôncavo,BURACICA,7-BA-39-BA,Terra,Não Informado,"321,2",0,"1,484",0,"253,9",,,,,,,,
1975,01/1975,Bahia,Recôncavo,BURACICA,7-BA-40-BA,Terra,Não Informado,"221,9",0,"1,025",0,"3,7",,,,,,,,
1975,01/1975,Bahia,Recôncavo,BURACICA,7-BA-41-BA,Terra,Não Informado,"4060,2",0,"18,758",0,"1281,9",,,,,,,,
1975,01/1975,Bahia,Recôncavo,BURACICA,7-BA-43-BA,Terra,Não Informado,"978,8",0,"4,522",0,0,,,,,,,,
1975,01/1975,Bahia,Recôncavo,BURACICA,7-BA-44-BA,Terra,Não Informado,"1546,6",0,"26,136",0,"2444,8",,,,,,,,
1975,01/1975,Bahia,Recôncavo,BURACICA,7-BA-45-BA,Terra,Não Informado,"1087,5",0,"5,024",0,0,,,,,,,,
1975,01/1975,Bahia,Recôncavo,BURACICA,7-BA-48-BA,Terra,Não Informado,1515,0,"6,999",0,0,,,,,,,,
1975,01/1975,Bahia,Recôncavo,BURACICA,7-BA-50-BA,Terra,Não Informado,"1000,4",0,"4,622",0,"1348,9",,,,,,,,
1975,01/1975,Bahia,Recôncavo,BURACICA,7-BA-52-BA,Terra,Não Informado,"2272,7",0,"38,409",0,"1255,7",,,,,,,,
1975,01/1975,Bahia,Recôncavo,BURACICA,7-BA-53-BA,Terra,Não Informado,"230,3",0,"1,057",0,0,,,,,,,,
1975,01/1975,Bahia,Recôncavo,BURACICA,7-BA-54-BA,Terra,Não Informado,"662,2",0,"3,059",0,0,,,,,,,,
1975,01/1975,Bahia,Recôncavo,BURACICA,7-BA-55-BA,Terra,Não Informado,"148,4",0,"0,681",0,33,,,,,,,,
1975,01/1975,Bahia,Recôncavo,BURACICA,7-BA-56-BA,Terra,Não Informado,"617,3",0,"2,852",0,"20,2",,,,,,,,
1975,01/1975,Bahia,Recôncavo,BURACICA,7-BA-57-BA,Terra,Não Informado,19,0,"0,088",0,"0,7",,,,,,,,
1975,01/1975,Bahia,Recôncavo,BURACICA,7-BA-60-BA,Terra,Não Informado,"1086,2",0,"5,018",0,"610,9",,,,,,,,
1975,01/1975,Bahia,Recôncavo,BURACICA,7-BA-62-BA,Terra,Não Informado,"1458,8",0,"6,74",0,0,,,,,,,,
1975,01/1975,Bahia,Recôncavo,BURACICA,7-BA-63-BA,Terra,Não Informado,"405,3",0,"1,865",0,0,,,,,,,,
1975,01/1975,Bahia,Recôncavo,BURACICA,7-BA-64-BA,Terra,Não Informado,2,0,"0,009",0,"6,3",,,,,,,,
1975,01/1975,Bahia,Recôncavo,BURACICA,7-BA-65-BA,Terra,Não Informado,"123,4",0,"0,561",0,"3,1",,,,,,,,
1975,01/1975,Bahia,Recôncavo,BURACICA,7-BA-66-BA,Terra,Não Informado,"273,9",0,"1,265",0,0,,,,,,,,
1975,01/1975,Bahia,Recôncavo,BURACICA,7-BA-67-BA,Terra,Não Informado,"106,8",0,"0,494",0,0,,,,,,,,
1975,01/1975,Bahia,Recôncavo,BURACICA,7-BA-68-BA,Terra,Não Informado,"235,5",0,"1,088",0,0,,,,,,,,
1975,01/1975,Bahia,Recôncavo,BURACICA,7-BA-69-BA,Terra,Não Informado,"1063,8",0,"4,915",0,"299,5",,,,,,,,
1975,01/1975,Bahia,Recôncavo,BURACICA,7-BA-7-BA,Terra,Não Informado,"1523,9",0,"7,04",0,"539,2",,,,,,,,
1975,01/1975,Bahia,Recôncavo,BURACICA,7-BA-70-BA,Terra,Não Informado,881,0,"14,89",0,3653,,,,,,,,
1975,01/1975,Bahia,Recôncavo,BURACICA,7-BA-72-BA,Terra,Não Informado,493,0,"8,334",0,0,,,,,,,,
1975,01/1975,Bahia,Recôncavo,BURACICA,7-BA-73-BA,Terra,Não Informado,"207,4",0,"3,505",0,"8,7",,,,,,,,
1975,01/1975,Bahia,Recôncavo,BURACICA,7-BA-74-BA,Terra,Não Informado,"173,2",0,"0,796",0,"385,3",,,,,,,,
1975,01/1975,Bahia,Recôncavo,BURACICA,7-BA-75-BA,Terra,Não Informado,"1090,3",0,"5,037",0,"1651,1",,,,,,,,
1975,01/1975,Bahia,Recôncavo,BURACICA,7-BA-76-BA,Terra,Não Informado,"708,4",0,"11,973",0,"1422,8",,,,,,,,
